Iter     | SoftCost     | RealCost     | Vio(Bin)     | Grad|Z|     
0        | 3940.04      | 4134.00      | 0.0580       | 0.0681      
100      | 3765.16      | 4114.00      | 0.0469       | 0.0483      
200      | 3721.06      | 4198.00      | 0.0382       | 0.0327      
300      | 3687.17      | 4198.00      | 0.0300       | 0.0321      
400      | 3652.85      | 4204.00      | 0.0236       | 0.0303      
500      | 3643.01      | 4120.00      | 0.0198       | 0.0248      
600      | 3631.83      | 4206.00      | 0.0175       | 0.0323      
700      | 3609.28      | 4206.00      | 0.0157       | 0.0307      
800      | 3606.81      | 4264.00      | 0.0147       | 0.0239      
900      | 3596.54      | 4186.00      | 0.0137       | 0.0183      
1000     | 3593.03      | 4252.00      | 0.0131       | 0.0171      
1100     | 3587.73      | 4178.00      | 0.0128       | 0.0199      
1200     | 3582.65      | 4236.00      | 0.0125       | 0.0123      
1300     | 3557.67      | 4182.00      | 0.0123       | 0.0212      
1400     | 3549.83      | 4182.00      | 0.0120       | 0.0139      
1500     | 3549.76      | 4182.00      | 0.0117       | 0.0152      
1600     | 3544.05      | 4146.00      | 0.0114       | 0.0127      
1700     | 3543.55      | 4222.00      | 0.0111       | 0.0179      
1800     | 3541.38      | 4222.00      | 0.0109       | 0.0216      
1900     | 3541.23      | 4264.00      | 0.0108       | 0.0257      
2000     | 3541.20      | 4264.00      | 0.0106       | 0.0156      
2100     | 3535.80      | 4264.00      | 0.0105       | 0.0105      
2200     | 3527.08      | 4264.00      | 0.0103       | 0.0117      
2300     | 3160.83      | 4226.00      | 0.0102       | 0.1903      
2400     | 2913.68      | 4040.00      | 0.0100       | 0.0129      
2500     | 2897.97      | 4040.00      | 0.0098       | 0.0243      
2600     | 2876.49      | 4040.00      | 0.0097       | 0.3684      
2700     | 2821.26      | 4254.00      | 0.0097       | 0.0508      
2800     | 2784.38      | 4266.00      | 0.0098       | 0.1187      
2900     | 2693.17      | 4234.00      | 0.0096       | 0.4017      
2999     | 2376.33      | 4280.00      | 0.0095       | 0.0358      
