Iter     | SoftCost     | RealCost     | Vio(Bin)     | Grad|Z|     
0        | 1729.75      | 1920.00      | 0.0753       | 0.0554      
100      | 1626.14      | 1896.00      | 0.0538       | 0.0400      
200      | 1587.80      | 1862.00      | 0.0378       | 0.0290      
300      | 1560.03      | 1878.00      | 0.0284       | 0.0311      
400      | 1535.20      | 1866.00      | 0.0243       | 0.0353      
500      | 1516.58      | 1858.00      | 0.0220       | 0.0335      
600      | 1510.34      | 1866.00      | 0.0199       | 0.0234      
700      | 1508.30      | 1830.00      | 0.0187       | 0.0255      
800      | 1505.27      | 1810.00      | 0.0179       | 0.0262      
900      | 1487.88      | 1806.00      | 0.0172       | 0.0167      
1000     | 1486.45      | 1806.00      | 0.0166       | 0.0132      
1100     | 1486.31      | 1806.00      | 0.0159       | 0.0180      
1200     | 1484.88      | 1846.00      | 0.0154       | 0.0093      
1300     | 1484.10      | 1826.00      | 0.0150       | 0.0122      
1400     | 1482.34      | 1808.00      | 0.0148       | 0.0139      
1500     | 1475.97      | 1808.00      | 0.0147       | 0.0217      
1600     | 1474.15      | 1894.00      | 0.0145       | 0.0223      
1700     | 1474.08      | 1894.00      | 0.0144       | 0.0161      
1800     | 1472.93      | 1936.00      | 0.0142       | 0.0104      
1900     | 1471.37      | 1894.00      | 0.0141       | 0.0146      
2000     | 1471.03      | 1894.00      | 0.0140       | 0.0176      
2100     | 1221.97      | 1914.00      | 0.0140       | 0.0238      
2200     | 1212.59      | 1914.00      | 0.0138       | 0.0263      
2300     | 1212.46      | 1914.00      | 0.0137       | 0.0163      
2400     | 1091.33      | 1916.00      | 0.0138       | 0.0150      
2500     | 1090.52      | 1844.00      | 0.0139       | 0.0142      
2600     | 1084.34      | 1914.00      | 0.0136       | 0.0305      
2700     | 1076.26      | 1848.00      | 0.0132       | 0.0069      
2800     | 1076.22      | 1848.00      | 0.0130       | 0.1885      
2900     | 1076.20      | 1848.00      | 0.0128       | 0.1009      
2999     | 1076.20      | 1848.00      | 0.0127       | 0.0195      
