Iter     | SoftCost     | RealCost     | Vio(Bin)     |             Grad|Z|      | Loss_pdbo    | y            | y_min       
0        | 59909432.00  | 62901392.00  | 0.0489       |                694303.1875  | -88.29       | 4.9976       | 4.9943      
100      | 32268820.00  | 54819728.00  | 0.0400       |                5249083.0000 | -64.52       | 4.7676       | 4.0533      
200      | 23698980.00  | 59738032.00  | 0.0339       |                273174.5625  | -43.19       | 4.5877       | 2.8472      
300      | 22317540.00  | 56699596.00  | 0.0279       |                105435.4531  | -24.96       | 4.4337       | 1.5981      
400      | 21726758.00  | 54726796.00  | 0.0236       |                555714.1250  | -11.96       | 4.3029       | 0.3855      
500      | 20179530.00  | 42994164.00  | 0.0148       |                102621.8594  | -3.49        | 4.2149       | -0.5105     
600      | 20025980.00  | 37469016.00  | 0.0139       |                25444.4219   | 2.78         | 4.1431       | -1.7329     
700      | 20003668.00  | 40148784.00  | 0.0135       |                23117.4727   | 8.28         | 4.0743       | -2.9715     
800      | 19951214.00  | 50190388.00  | 0.0124       |                33703.0078   | 12.74        | 4.0087       | -4.2197     
900      | 19919104.00  | 48028408.00  | 0.0107       |                11061.2617   | 15.39        | 3.9537       | -5.4632     
1000     | 19910690.00  | 52951616.00  | 0.0098       |                19843.3945   | 17.91        | 3.9022       | -6.6414     
1100     | 19889050.00  | 43206908.00  | 0.0072       |                11156.0020   | 16.25        | 3.8588       | -7.7878     
1200     | 19881946.00  | 37366536.00  | 0.0070       |                11664.1357   | 18.29        | 3.8237       | -8.9851     
1300     | 19872180.00  | 37697800.00  | 0.0066       |                14886.6465   | 19.69        | 3.7887       | -10.0878    
1400     | 19852628.00  | 34340396.00  | 0.0045       |                15775.8740   | 14.07        | 3.7614       | -10.5652    
1500     | 19833492.00  | 36129804.00  | 0.0045       |                6090.6187    | 15.85        | 3.7389       | -11.1782    
1600     | 19829642.00  | 36320680.00  | 0.0046       |                2195.2158    | 17.43        | 3.7162       | -12.2208    
1700     | 19829324.00  | 36320680.00  | 0.0046       |                2101.5154    | 18.98        | 3.6934       | -13.2696    
1800     | 19829012.00  | 36320680.00  | 0.0046       |                2023.0559    | 20.56        | 3.6705       | -14.3247    
1900     | 19828684.00  | 36125624.00  | 0.0046       |                1970.0181    | 22.15        | 3.6475       | -15.3868    
2000     | 19828348.00  | 45607140.00  | 0.0046       |                1940.8079    | 23.75        | 3.6245       | -16.4544    
2100     | 19827928.00  | 45607140.00  | 0.0047       |                1957.7147    | 25.42        | 3.6012       | -17.5353    
2200     | 19827424.00  | 45078464.00  | 0.0047       |                2410.6343    | 27.13        | 3.5778       | -18.6262    
2300     | 19823862.00  | 60642364.00  | 0.0048       |                2007.6305    | 28.96        | 3.5542       | -19.7328    
2400     | 19822726.00  | 64907240.00  | 0.0048       |                1605.9125    | 30.69        | 3.5303       | -20.8555    
2500     | 19822376.00  | 58089096.00  | 0.0048       |                1527.4000    | 32.51        | 3.5062       | -21.9975    
2600     | 19822026.00  | 57796516.00  | 0.0049       |                1545.8770    | 34.34        | 3.4820       | -23.1588    
2700     | 19821600.00  | 57796516.00  | 0.0049       |                1553.4867    | 36.12        | 3.4574       | -24.3455    
2800     | 19821130.00  | 57075692.00  | 0.0050       |                1580.9983    | 37.77        | 3.4326       | -25.5546    
2900     | 19820596.00  | 57075692.00  | 0.0050       |                1642.4629    | 39.25        | 3.4078       | -26.7824    
3000     | 19819992.00  | 57075692.00  | 0.0049       |                1724.0264    | 40.57        | 3.3830       | -28.0252    
3100     | 19819308.00  | 44930468.00  | 0.0049       |                1863.7596    | 41.71        | 3.3584       | -29.2746    
3200     | 19818394.00  | 44930468.00  | 0.0048       |                2306.0886    | 42.60        | 3.3340       | -30.5201    
3300     | 19812326.00  | 58265060.00  | 0.0047       |                2003.4781    | 42.87        | 3.3102       | -31.7467    
3400     | 19806354.00  | 57799732.00  | 0.0045       |                2606.9106    | 42.04        | 3.2872       | -32.9300    
3500     | 19804336.00  | 62972728.00  | 0.0040       |                3027.9431    | 38.86        | 3.2658       | -34.0194    
3600     | 19800808.00  | 53853876.00  | 0.0016       |                2796.7180    | 13.32        | 3.2511       | -34.5880    
3700     | 19798992.00  | 53853876.00  | 0.0014       |                3074.8464    | 11.79        | 3.2437       | -34.5925    
3800     | 19796930.00  | 72865880.00  | 0.0011       |                2694.9272    | 9.07         | 3.2374       | -34.5971    
3900     | 19793262.00  | 66643832.00  | 0.0010       |                4777.9980    | 8.23         | 3.2323       | -34.6017    
4000     | 19774272.00  | 42257288.00  | 0.0010       |                17151.3945   | 8.54         | 3.2273       | -34.6063    
4100     | 19847232.00  | 56742096.00  | 0.0041       |                28817.3789   | 22.59        | 3.2071       | -34.6134    
4200     | 19794624.00  | 43963616.00  | 0.0016       |                15167.1436   | 14.20        | 3.1906       | -34.6281    
4300     | 19787806.00  | 54356680.00  | 0.0015       |                89531.8438   | 13.71        | 3.1821       | -34.6473    
4400     | 19782116.00  | 56332240.00  | 0.0012       |                7065.3193    | 11.10        | 3.1754       | -34.6773    
4500     | 19780364.00  | 54742680.00  | 0.0010       |                4750.1641    | 9.00         | 3.1699       | -34.7088    
4600     | 19780096.00  | 56438328.00  | 0.0009       |                3741.9692    | 7.82         | 3.1656       | -34.7467    
4700     | 19779896.00  | 56438328.00  | 0.0008       |                3888.5798    | 7.29         | 3.1614       | -34.7866    
4800     | 19779562.00  | 56438328.00  | 0.0008       |                4499.6455    | 6.74         | 3.1574       | -34.8299    
4900     | 19779152.00  | 57774976.00  | 0.0009       |                3981.9316    | 7.49         | 3.1534       | -34.8810    
4999     | 19778024.00  | 31658520.00  | 0.0009       |                874.1434     | 7.59         | 3.1491       | -34.9380    
