Iter     | SoftCost     | RealCost     | Vio(Bin)     | Grad|Z|     
0        | 7346.53      | 7932.00      | 0.0471       | 0.0822      
100      | 7028.97      | 7918.00      | 0.0397       | 0.0828      
200      | 6962.77      | 7820.00      | 0.0330       | 0.0510      
300      | 6924.23      | 7912.00      | 0.0273       | 0.0436      
400      | 6859.15      | 7758.00      | 0.0225       | 0.0541      
500      | 6814.41      | 7718.00      | 0.0188       | 0.0475      
600      | 6779.64      | 7726.00      | 0.0163       | 0.0412      
700      | 6757.82      | 7550.00      | 0.0144       | 0.0466      
800      | 6740.95      | 7882.00      | 0.0133       | 0.0483      
900      | 6713.13      | 7882.00      | 0.0125       | 0.0308      
1000     | 6677.02      | 7676.00      | 0.0118       | 0.0396      
1100     | 6672.34      | 7902.00      | 0.0113       | 0.0618      
1200     | 6619.82      | 7898.00      | 0.0108       | 0.0346      
1300     | 6602.20      | 7750.00      | 0.0106       | 0.0370      
1400     | 6601.82      | 7750.00      | 0.0103       | 0.0492      
1500     | 6595.17      | 7710.00      | 0.0100       | 0.0378      
1600     | 5895.52      | 7896.00      | 0.0098       | 0.0408      
1700     | 5880.35      | 7906.00      | 0.0096       | 0.0192      
1800     | 5879.35      | 7834.00      | 0.0094       | 0.0241      
1900     | 5878.29      | 7810.00      | 0.0093       | 0.0324      
2000     | 5872.57      | 7906.00      | 0.0092       | 0.0246      
2100     | 5872.38      | 7906.00      | 0.0091       | 0.5297      
2200     | 5706.15      | 7904.00      | 0.0090       | 0.0405      
2300     | 5704.75      | 7904.00      | 0.0089       | 0.1002      
2400     | 4970.91      | 7886.00      | 0.0088       | 0.2138      
2500     | 4836.66      | 7864.00      | 0.0087       | 0.0227      
2600     | 4811.39      | 7864.00      | 0.0086       | 0.0432      
2700     | 4645.11      | 7912.00      | 0.0086       | 0.0446      
2800     | 4639.62      | 7912.00      | 0.0085       | 0.1252      
2900     | 4632.89      | 7832.00      | 0.0085       | 0.9004      
2999     | 4522.33      | 7748.00      | 0.0084       | 0.0416      
