Iter     | SoftCost     | RealCost     | Vio(Bin)     | Grad|Z|     
0        | 2914.79      | 3230.00      | 0.0655       | 0.0755      
100      | 2747.94      | 3100.00      | 0.0506       | 0.0550      
200      | 2705.46      | 3182.00      | 0.0398       | 0.0376      
300      | 2683.00      | 3112.00      | 0.0314       | 0.0307      
400      | 2650.46      | 3068.00      | 0.0256       | 0.0261      
500      | 2638.19      | 3068.00      | 0.0222       | 0.0328      
600      | 2636.06      | 3068.00      | 0.0194       | 0.0261      
700      | 2620.90      | 3244.00      | 0.0177       | 0.0307      
800      | 2614.26      | 3216.00      | 0.0166       | 0.0215      
900      | 2594.58      | 3132.00      | 0.0153       | 0.0368      
1000     | 2582.91      | 3052.00      | 0.0146       | 0.0159      
1100     | 2571.14      | 3084.00      | 0.0142       | 0.0188      
1200     | 2564.08      | 3084.00      | 0.0137       | 0.0128      
1300     | 2564.04      | 3238.00      | 0.0133       | 0.0209      
1400     | 2562.52      | 3238.00      | 0.0131       | 0.0488      
1500     | 2524.63      | 3002.00      | 0.0128       | 0.0218      
1600     | 2524.14      | 3002.00      | 0.0125       | 0.0293      
1700     | 2524.11      | 3002.00      | 0.0124       | 0.0272      
1800     | 2524.09      | 3026.00      | 0.0121       | 0.0198      
1900     | 2523.98      | 3026.00      | 0.0119       | 0.0108      
2000     | 2523.78      | 3026.00      | 0.0119       | 0.0141      
2100     | 2523.74      | 3026.00      | 0.0117       | 0.0174      
2200     | 2523.44      | 3062.00      | 0.0115       | 0.0167      
2300     | 2522.30      | 3190.00      | 0.0114       | 0.0172      
2400     | 2504.70      | 3090.00      | 0.0113       | 0.0229      
2500     | 2504.14      | 3096.00      | 0.0113       | 0.0217      
2600     | 2138.66      | 3150.00      | 0.0112       | 0.0216      
2700     | 1890.07      | 3164.00      | 0.0111       | 0.2373      
2800     | 1880.90      | 3164.00      | 0.0111       | 0.0126      
2900     | 1880.44      | 3164.00      | 0.0110       | 0.0503      
2999     | 1870.70      | 3070.00      | 0.0109       | 0.0126      
