Iter     | SoftCost     | RealCost     | Vio(Bin)     | Grad|Z|     
0        | 419.13       | 418.00       | 0.0301       | 0.0149      
100      | 313.30       | 378.00       | 0.0269       | 0.0198      
200      | 277.93       | 270.00       | 0.0242       | 0.0132      
300      | 261.23       | 306.00       | 0.0221       | 0.0099      
400      | 247.07       | 338.00       | 0.0201       | 0.0089      
500      | 238.04       | 326.00       | 0.0178       | 0.0100      
600      | 228.99       | 330.00       | 0.0154       | 0.0101      
700      | 224.63       | 276.00       | 0.0133       | 0.0118      
800      | 221.61       | 286.00       | 0.0116       | 0.0111      
900      | 220.79       | 284.00       | 0.0102       | 0.0111      
1000     | 219.69       | 356.00       | 0.0091       | 0.0106      
1100     | 217.54       | 360.00       | 0.0080       | 0.0111      
1200     | 214.93       | 348.00       | 0.0071       | 0.0099      
1300     | 210.03       | 388.00       | 0.0064       | 0.0085      
1400     | 207.61       | 388.00       | 0.0058       | 0.0144      
1500     | 207.01       | 388.00       | 0.0053       | 0.0081      
1600     | 206.58       | 388.00       | 0.0049       | 0.0078      
1700     | 206.46       | 388.00       | 0.0045       | 0.0059      
1800     | 206.15       | 388.00       | 0.0041       | 0.0064      
1900     | 206.37       | 388.00       | 0.0037       | 0.0096      
2000     | 206.38       | 388.00       | 0.0034       | 0.0066      
2100     | 206.02       | 388.00       | 0.0031       | 0.0110      
2200     | 205.95       | 388.00       | 0.0029       | 0.0051      
2300     | 205.87       | 388.00       | 0.0027       | 0.0068      
2400     | 205.86       | 388.00       | 0.0024       | 0.0093      
2500     | 205.85       | 388.00       | 0.0023       | 0.0049      
2600     | 205.79       | 388.00       | 0.0021       | 0.0091      
2700     | 205.78       | 388.00       | 0.0020       | 0.0085      
2800     | 205.65       | 388.00       | 0.0018       | 0.0077      
2900     | 205.63       | 388.00       | 0.0017       | 0.0049      
2999     | 205.59       | 388.00       | 0.0016       | 0.0055      
