Instance,Seed,Method,Iter,Time,Obj,Gap
nug12,0,PGD,960,0.7017760276794434,746.0,29.06574394463668
nug12,0,PGD,980,0.7088568210601807,746.0,29.06574394463668
nug12,0,PGD,1000,0.7159433364868164,746.0,29.06574394463668
nug12,0,SK,1,0.5383448600769043,816.0,41.17647058823529
nug12,0,SK,20,0.6723887920379639,742.0,28.373702422145332
nug12,0,SK,40,0.81302809715271,694.0,20.069204152249135
nug12,0,SK,60,0.9590380191802979,682.0,17.99307958477509
nug12,0,SK,80,1.096853494644165,688.0,19.031141868512112
nug12,0,SK,100,1.2347297668457031,688.0,19.031141868512112
nug12,0,SK,120,1.3729708194732666,626.0,8.304498269896193
nug12,0,SK,140,1.51108980178833,626.0,8.304498269896193
nug12,0,SK,160,1.6491076946258545,626.0,8.304498269896193
nug12,0,SK,180,1.787116289138794,594.0,2.768166089965398
nug12,0,SK,200,1.925152063369751,594.0,2.768166089965398
nug12,0,SK,220,2.063612461090088,586.0,1.384083044982699
nug12,0,SK,240,2.201594591140747,586.0,1.384083044982699
nug12,0,SK,260,2.339507579803467,586.0,1.384083044982699
nug12,0,SK,280,2.477411985397339,586.0,1.384083044982699
nug12,0,SK,300,2.6154656410217285,586.0,1.384083044982699
nug12,0,SK,320,2.753622531890869,586.0,1.384083044982699
nug12,0,SK,340,2.891718626022339,586.0,1.384083044982699
nug12,0,SK,360,3.0298359394073486,586.0,1.384083044982699
nug12,0,SK,380,3.1677610874176025,586.0,1.384083044982699
nug12,0,SK,400,3.305636405944824,586.0,1.384083044982699
nug12,0,SK,420,3.443574905395508,586.0,1.384083044982699
nug12,0,SK,440,3.581960916519165,586.0,1.384083044982699
nug12,0,SK,460,3.7205352783203125,586.0,1.384083044982699
nug12,0,SK,480,3.858283281326294,586.0,1.384083044982699
nug12,0,SK,500,3.996058940887451,586.0,1.384083044982699
nug12,0,SK,520,4.133908033370972,586.0,1.384083044982699
nug12,0,SK,540,4.272200584411621,586.0,1.384083044982699
nug12,0,SK,560,4.410122394561768,586.0,1.384083044982699
nug12,0,SK,580,4.548142433166504,586.0,1.384083044982699
nug12,0,SK,600,4.685961484909058,586.0,1.384083044982699
nug12,0,SK,620,4.823913097381592,586.0,1.384083044982699
nug12,0,SK,640,4.9617109298706055,586.0,1.384083044982699
nug12,0,SK,660,5.099620342254639,586.0,1.384083044982699
nug12,0,SK,680,5.237835884094238,586.0,1.384083044982699
nug12,0,SK,700,5.375522136688232,586.0,1.384083044982699
nug12,0,SK,720,5.513900279998779,586.0,1.384083044982699
nug12,0,SK,740,5.651600122451782,586.0,1.384083044982699
nug12,0,SK,760,5.789943218231201,586.0,1.384083044982699
nug12,0,SK,780,5.927552700042725,586.0,1.384083044982699
nug12,0,SK,800,6.06572413444519,586.0,1.384083044982699
nug12,0,SK,820,6.203347206115723,586.0,1.384083044982699
nug12,0,SK,840,6.34100079536438,586.0,1.384083044982699
nug12,0,SK,860,6.478963851928711,586.0,1.384083044982699
nug12,0,SK,880,6.623285293579102,586.0,1.384083044982699
nug12,0,SK,900,6.763559341430664,586.0,1.384083044982699
nug12,0,SK,920,6.9014365673065186,586.0,1.384083044982699
nug12,0,SK,940,7.03930401802063,586.0,1.384083044982699
nug12,0,SK,960,7.177139043807983,586.0,1.384083044982699
nug12,0,SK,980,7.314893960952759,586.0,1.384083044982699
nug12,0,SK,1000,7.453490734100342,586.0,1.384083044982699
nug12,1,PGD,1,0.0007588863372802734,816.0,41.17647058823529
nug12,1,PGD,20,0.007699012756347656,782.0,35.294117647058826
nug12,1,PGD,40,0.015253782272338867,776.0,34.2560553633218
nug12,1,PGD,60,0.022496700286865234,746.0,29.06574394463668
nug12,1,PGD,80,0.029596805572509766,746.0,29.06574394463668
nug12,1,PGD,100,0.03668475151062012,746.0,29.06574394463668
nug12,1,PGD,120,0.04376697540283203,746.0,29.06574394463668
nug12,1,PGD,140,0.050855159759521484,746.0,29.06574394463668
nug12,1,PGD,160,0.05794501304626465,746.0,29.06574394463668
nug12,1,PGD,180,0.06503701210021973,746.0,29.06574394463668
nug12,1,PGD,200,0.07212090492248535,746.0,29.06574394463668
nug12,1,PGD,220,0.07920694351196289,746.0,29.06574394463668
nug12,1,PGD,240,0.08629536628723145,746.0,29.06574394463668
nug12,1,PGD,260,0.09338164329528809,746.0,29.06574394463668
nug12,1,PGD,280,0.10043215751647949,746.0,29.06574394463668
nug12,1,PGD,300,0.10746455192565918,746.0,29.06574394463668
nug12,1,PGD,320,0.11449670791625977,746.0,29.06574394463668
nug12,1,PGD,340,0.12152934074401855,746.0,29.06574394463668
nug12,1,PGD,360,0.12856793403625488,746.0,29.06574394463668
nug12,1,PGD,380,0.13559579849243164,746.0,29.06574394463668
nug12,1,PGD,400,0.14263081550598145,746.0,29.06574394463668
nug12,1,PGD,420,0.1496589183807373,746.0,29.06574394463668
nug12,1,PGD,440,0.1566944122314453,746.0,29.06574394463668
nug12,1,PGD,460,0.16373229026794434,746.0,29.06574394463668
nug12,1,PGD,480,0.17076539993286133,746.0,29.06574394463668
nug12,1,PGD,500,0.1777942180633545,746.0,29.06574394463668
nug12,1,PGD,520,0.18482732772827148,746.0,29.06574394463668
nug12,1,PGD,540,0.19186043739318848,746.0,29.06574394463668
nug12,1,PGD,560,0.19889020919799805,746.0,29.06574394463668
nug12,1,PGD,580,0.20592975616455078,746.0,29.06574394463668
nug12,1,PGD,600,0.21296167373657227,746.0,29.06574394463668
nug12,1,PGD,620,0.2199995517730713,746.0,29.06574394463668
nug12,1,PGD,640,0.2270345687866211,746.0,29.06574394463668
nug12,1,PGD,660,0.23406720161437988,746.0,29.06574394463668
nug12,1,PGD,680,0.2411057949066162,746.0,29.06574394463668
nug12,1,PGD,700,0.24814558029174805,746.0,29.06574394463668
nug12,1,PGD,720,0.25518226623535156,746.0,29.06574394463668
nug12,1,PGD,740,0.26221418380737305,746.0,29.06574394463668
nug12,1,PGD,760,0.26924777030944824,746.0,29.06574394463668
nug12,1,PGD,780,0.2762789726257324,746.0,29.06574394463668
nug12,1,PGD,800,0.283308744430542,746.0,29.06574394463668
nug12,1,PGD,820,0.2903447151184082,746.0,29.06574394463668
nug12,1,PGD,840,0.2973768711090088,746.0,29.06574394463668
nug12,1,PGD,860,0.30440497398376465,746.0,29.06574394463668
nug12,1,PGD,880,0.3114440441131592,746.0,29.06574394463668
nug12,1,PGD,900,0.3184833526611328,746.0,29.06574394463668
nug12,1,PGD,920,0.3255183696746826,746.0,29.06574394463668
nug12,1,PGD,940,0.3325510025024414,746.0,29.06574394463668
nug12,1,PGD,960,0.3395862579345703,746.0,29.06574394463668
nug12,1,PGD,980,0.34662437438964844,746.0,29.06574394463668
nug12,1,PGD,1000,0.35366272926330566,746.0,29.06574394463668
nug12,1,SK,1,0.011270761489868164,816.0,41.17647058823529
nug12,1,SK,20,0.14941143989562988,742.0,28.373702422145332
nug12,1,SK,40,0.2875082492828369,694.0,20.069204152249135
nug12,1,SK,60,0.42624855041503906,682.0,17.99307958477509
nug12,1,SK,80,0.5640904903411865,688.0,19.031141868512112
nug12,1,SK,100,0.701812744140625,688.0,19.031141868512112
nug12,1,SK,120,0.8403172492980957,626.0,8.304498269896193
nug12,1,SK,140,0.9781320095062256,626.0,8.304498269896193
nug12,1,SK,160,1.1159601211547852,626.0,8.304498269896193
nug12,1,SK,180,1.2537181377410889,594.0,2.768166089965398
nug12,1,SK,200,1.4056298732757568,594.0,2.768166089965398
nug12,1,SK,220,1.5435459613800049,586.0,1.384083044982699
nug12,1,SK,240,1.6812660694122314,586.0,1.384083044982699
nug12,1,SK,260,1.825207233428955,586.0,1.384083044982699
nug12,1,SK,280,1.962942123413086,586.0,1.384083044982699
nug12,1,SK,300,2.1007723808288574,586.0,1.384083044982699
nug12,1,SK,320,2.2384796142578125,586.0,1.384083044982699
nug12,1,SK,340,2.376070976257324,586.0,1.384083044982699
nug12,1,SK,360,2.5140275955200195,586.0,1.384083044982699
nug12,1,SK,380,2.6520533561706543,586.0,1.384083044982699
nug12,1,SK,400,2.7896337509155273,586.0,1.384083044982699
nug12,1,SK,420,2.927375316619873,586.0,1.384083044982699
nug12,1,SK,440,3.0651071071624756,586.0,1.384083044982699
nug12,1,SK,460,3.2024762630462646,586.0,1.384083044982699
nug12,1,SK,480,3.3402316570281982,586.0,1.384083044982699
nug12,1,SK,500,3.477670907974243,586.0,1.384083044982699
nug12,1,SK,520,3.6153385639190674,586.0,1.384083044982699
nug12,1,SK,540,3.7529919147491455,586.0,1.384083044982699
nug12,1,SK,560,3.8907268047332764,586.0,1.384083044982699
nug12,1,SK,580,4.028470277786255,586.0,1.384083044982699
nug12,1,SK,600,4.166208505630493,586.0,1.384083044982699
nug12,1,SK,620,4.303765296936035,586.0,1.384083044982699
nug12,1,SK,640,4.443686246871948,586.0,1.384083044982699
nug12,1,SK,660,4.5814290046691895,586.0,1.384083044982699
nug12,1,SK,680,4.719231605529785,586.0,1.384083044982699
nug12,1,SK,700,4.856770038604736,586.0,1.384083044982699
nug12,1,SK,720,5.004565477371216,586.0,1.384083044982699
nug12,1,SK,740,5.142529249191284,586.0,1.384083044982699
nug12,1,SK,760,5.28084921836853,586.0,1.384083044982699
nug12,1,SK,780,5.418447732925415,586.0,1.384083044982699
nug12,1,SK,800,5.556276798248291,586.0,1.384083044982699
nug12,1,SK,820,5.693857431411743,586.0,1.384083044982699
nug12,1,SK,840,5.831727504730225,586.0,1.384083044982699
nug12,1,SK,860,5.9691078662872314,586.0,1.384083044982699
nug12,1,SK,880,6.106914281845093,586.0,1.384083044982699
nug12,1,SK,900,6.244477033615112,586.0,1.384083044982699
nug12,1,SK,920,6.382552623748779,586.0,1.384083044982699
nug12,1,SK,940,6.520580768585205,586.0,1.384083044982699
nug12,1,SK,960,6.658284664154053,586.0,1.384083044982699
nug12,1,SK,980,6.795983552932739,586.0,1.384083044982699
nug12,1,SK,1000,6.933956146240234,586.0,1.384083044982699
nug12,2,PGD,1,0.0007731914520263672,816.0,41.17647058823529
nug12,2,PGD,20,0.007652997970581055,782.0,35.294117647058826
nug12,2,PGD,40,0.014848947525024414,776.0,34.2560553633218
nug12,2,PGD,60,0.022035598754882812,746.0,29.06574394463668
nug12,2,PGD,80,0.029076099395751953,746.0,29.06574394463668
nug12,2,PGD,100,0.0361027717590332,746.0,29.06574394463668
nug12,2,PGD,120,0.04314589500427246,746.0,29.06574394463668
nug12,2,PGD,140,0.0501704216003418,746.0,29.06574394463668
nug12,2,PGD,160,0.05720019340515137,746.0,29.06574394463668
nug12,2,PGD,180,0.06423616409301758,746.0,29.06574394463668
nug12,2,PGD,200,0.07126522064208984,746.0,29.06574394463668
nug12,2,PGD,220,0.07829618453979492,746.0,29.06574394463668
nug12,2,PGD,240,0.08532595634460449,746.0,29.06574394463668
nug12,2,PGD,260,0.09235286712646484,746.0,29.06574394463668
nug12,2,PGD,280,0.09938216209411621,746.0,29.06574394463668
nug12,2,PGD,300,0.10641598701477051,746.0,29.06574394463668
nug12,2,PGD,320,0.11345100402832031,746.0,29.06574394463668
nug12,2,PGD,340,0.12047481536865234,746.0,29.06574394463668
nug12,2,PGD,360,0.12750649452209473,746.0,29.06574394463668
nug12,2,PGD,380,0.13454151153564453,746.0,29.06574394463668
nug12,2,PGD,400,0.14157438278198242,746.0,29.06574394463668
nug12,2,PGD,420,0.14860844612121582,746.0,29.06574394463668
nug12,2,PGD,440,0.1556379795074463,746.0,29.06574394463668
nug12,2,PGD,460,0.1626758575439453,746.0,29.06574394463668
nug12,2,PGD,480,0.16971206665039062,746.0,29.06574394463668
nug12,2,PGD,500,0.17674827575683594,746.0,29.06574394463668
nug12,2,PGD,520,0.18378281593322754,746.0,29.06574394463668
nug12,2,PGD,540,0.190812349319458,746.0,29.06574394463668
nug12,2,PGD,560,0.19784235954284668,746.0,29.06574394463668
nug12,2,PGD,580,0.20486879348754883,746.0,29.06574394463668
nug12,2,PGD,600,0.2118968963623047,746.0,29.06574394463668
nug12,2,PGD,620,0.21892547607421875,746.0,29.06574394463668
nug12,2,PGD,640,0.2259511947631836,746.0,29.06574394463668
nug12,2,PGD,660,0.2329845428466797,746.0,29.06574394463668
nug12,2,PGD,680,0.24000787734985352,746.0,29.06574394463668
nug12,2,PGD,700,0.24703764915466309,746.0,29.06574394463668
nug12,2,PGD,720,0.2540726661682129,746.0,29.06574394463668
nug12,2,PGD,740,0.26110363006591797,746.0,29.06574394463668
nug12,2,PGD,760,0.26813316345214844,746.0,29.06574394463668
nug12,2,PGD,780,0.27516722679138184,746.0,29.06574394463668
nug12,2,PGD,800,0.2821979522705078,746.0,29.06574394463668
nug12,2,PGD,820,0.289233922958374,746.0,29.06574394463668
nug12,2,PGD,840,0.2962679862976074,746.0,29.06574394463668
nug12,2,PGD,860,0.30330586433410645,746.0,29.06574394463668
nug12,2,PGD,880,0.3103334903717041,746.0,29.06574394463668
nug12,2,PGD,900,0.3173644542694092,746.0,29.06574394463668
nug12,2,PGD,920,0.3243906497955322,746.0,29.06574394463668
nug12,2,PGD,940,0.3314239978790283,746.0,29.06574394463668
nug12,2,PGD,960,0.3384547233581543,746.0,29.06574394463668
nug12,2,PGD,980,0.345487117767334,746.0,29.06574394463668
nug12,2,PGD,1000,0.35251545906066895,746.0,29.06574394463668
nug12,2,SK,1,0.00985574722290039,816.0,41.17647058823529
nug12,2,SK,20,0.14349722862243652,742.0,28.373702422145332
nug12,2,SK,40,0.28153061866760254,694.0,20.069204152249135
nug12,2,SK,60,0.4196279048919678,682.0,17.99307958477509
nug12,2,SK,80,0.5575287342071533,688.0,19.031141868512112
nug12,2,SK,100,0.6953608989715576,688.0,19.031141868512112
nug12,2,SK,120,0.8353707790374756,626.0,8.304498269896193
nug12,2,SK,140,0.9818994998931885,626.0,8.304498269896193
nug12,2,SK,160,1.1216797828674316,626.0,8.304498269896193
nug12,2,SK,180,1.259570598602295,594.0,2.768166089965398
nug12,2,SK,200,1.3974230289459229,594.0,2.768166089965398
nug12,2,SK,220,1.5355017185211182,586.0,1.384083044982699
nug12,2,SK,240,1.673774242401123,586.0,1.384083044982699
nug12,2,SK,260,1.811751127243042,586.0,1.384083044982699
nug12,2,SK,280,1.949718713760376,586.0,1.384083044982699
nug12,2,SK,300,2.0875229835510254,586.0,1.384083044982699
nug12,2,SK,320,2.2352750301361084,586.0,1.384083044982699
nug12,2,SK,340,2.3741419315338135,586.0,1.384083044982699
nug12,2,SK,360,2.5121936798095703,586.0,1.384083044982699
nug12,2,SK,380,2.6501383781433105,586.0,1.384083044982699
nug12,2,SK,400,2.788179397583008,586.0,1.384083044982699
nug12,2,SK,420,2.926130771636963,586.0,1.384083044982699
nug12,2,SK,440,3.064486503601074,586.0,1.384083044982699
nug12,2,SK,460,3.2025320529937744,586.0,1.384083044982699
nug12,2,SK,480,3.3405749797821045,586.0,1.384083044982699
nug12,2,SK,500,3.478555917739868,586.0,1.384083044982699
nug12,2,SK,520,3.616631507873535,586.0,1.384083044982699
nug12,2,SK,540,3.754526376724243,586.0,1.384083044982699
nug12,2,SK,560,3.8926596641540527,586.0,1.384083044982699
nug12,2,SK,580,4.030482053756714,586.0,1.384083044982699
nug12,2,SK,600,4.1687610149383545,586.0,1.384083044982699
nug12,2,SK,620,4.306686878204346,586.0,1.384083044982699
nug12,2,SK,640,4.444807767868042,586.0,1.384083044982699
nug12,2,SK,660,4.582538843154907,586.0,1.384083044982699
nug12,2,SK,680,4.7209248542785645,586.0,1.384083044982699
nug12,2,SK,700,4.868146181106567,586.0,1.384083044982699
nug12,2,SK,720,5.008072376251221,586.0,1.384083044982699
nug12,2,SK,740,5.146159648895264,586.0,1.384083044982699
nug12,2,SK,760,5.284356594085693,586.0,1.384083044982699
nug12,2,SK,780,5.422630786895752,586.0,1.384083044982699
nug12,2,SK,800,5.560976505279541,586.0,1.384083044982699
nug12,2,SK,820,5.698869228363037,586.0,1.384083044982699
nug12,2,SK,840,5.836901903152466,586.0,1.384083044982699
nug12,2,SK,860,5.974887847900391,586.0,1.384083044982699
nug12,2,SK,880,6.113145589828491,586.0,1.384083044982699
nug12,2,SK,900,6.250988483428955,586.0,1.384083044982699
nug12,2,SK,920,6.388814210891724,586.0,1.384083044982699
nug12,2,SK,940,6.527076482772827,586.0,1.384083044982699
nug12,2,SK,960,6.66506552696228,586.0,1.384083044982699
nug12,2,SK,980,6.803237199783325,586.0,1.384083044982699
nug12,2,SK,1000,6.9529829025268555,586.0,1.384083044982699
nug12,3,PGD,1,0.0009367465972900391,816.0,41.17647058823529
nug12,3,PGD,20,0.007982254028320312,782.0,35.294117647058826
nug12,3,PGD,40,0.015232563018798828,776.0,34.2560553633218
nug12,3,PGD,60,0.022484540939331055,746.0,29.06574394463668
nug12,3,PGD,80,0.02956557273864746,746.0,29.06574394463668
nug12,3,PGD,100,0.03660130500793457,746.0,29.06574394463668
nug12,3,PGD,120,0.04364204406738281,746.0,29.06574394463668
nug12,3,PGD,140,0.050681352615356445,746.0,29.06574394463668
nug12,3,PGD,160,0.057733774185180664,746.0,29.06574394463668
nug12,3,PGD,180,0.06477046012878418,746.0,29.06574394463668
nug12,3,PGD,200,0.07180452346801758,746.0,29.06574394463668
nug12,3,PGD,220,0.07885122299194336,746.0,29.06574394463668
nug12,3,PGD,240,0.08588624000549316,746.0,29.06574394463668
nug12,3,PGD,260,0.09292173385620117,746.0,29.06574394463668
nug12,3,PGD,280,0.09996318817138672,746.0,29.06574394463668
nug12,3,PGD,300,0.10699677467346191,746.0,29.06574394463668
nug12,3,PGD,320,0.11403059959411621,746.0,29.06574394463668
nug12,3,PGD,340,0.12106156349182129,746.0,29.06574394463668
nug12,3,PGD,360,0.1280972957611084,746.0,29.06574394463668
nug12,3,PGD,380,0.13517546653747559,746.0,29.06574394463668
nug12,3,PGD,400,0.1422562599182129,746.0,29.06574394463668
nug12,3,PGD,420,0.14934158325195312,746.0,29.06574394463668
nug12,3,PGD,440,0.15642309188842773,746.0,29.06574394463668
nug12,3,PGD,460,0.1635136604309082,746.0,29.06574394463668
nug12,3,PGD,480,0.17059755325317383,746.0,29.06574394463668
nug12,3,PGD,500,0.17768192291259766,746.0,29.06574394463668
nug12,3,PGD,520,0.18477082252502441,746.0,29.06574394463668
nug12,3,PGD,540,0.19185853004455566,746.0,29.06574394463668
nug12,3,PGD,560,0.19893884658813477,746.0,29.06574394463668
nug12,3,PGD,580,0.2060236930847168,746.0,29.06574394463668
nug12,3,PGD,600,0.21310830116271973,746.0,29.06574394463668
nug12,3,PGD,620,0.22019362449645996,746.0,29.06574394463668
nug12,3,PGD,640,0.2272806167602539,746.0,29.06574394463668
nug12,3,PGD,660,0.23437094688415527,746.0,29.06574394463668
nug12,3,PGD,680,0.24146199226379395,746.0,29.06574394463668
nug12,3,PGD,700,0.24854707717895508,746.0,29.06574394463668
nug12,3,PGD,720,0.2556264400482178,746.0,29.06574394463668
nug12,3,PGD,740,0.2627122402191162,746.0,29.06574394463668
nug12,3,PGD,760,0.26979970932006836,746.0,29.06574394463668
nug12,3,PGD,780,0.27689504623413086,746.0,29.06574394463668
nug12,3,PGD,800,0.283984899520874,746.0,29.06574394463668
nug12,3,PGD,820,0.291074275970459,746.0,29.06574394463668
nug12,3,PGD,840,0.29816412925720215,746.0,29.06574394463668
nug12,3,PGD,860,0.3052515983581543,746.0,29.06574394463668
nug12,3,PGD,880,0.3123462200164795,746.0,29.06574394463668
nug12,3,PGD,900,0.31943631172180176,746.0,29.06574394463668
nug12,3,PGD,920,0.326521635055542,746.0,29.06574394463668
nug12,3,PGD,940,0.33361053466796875,746.0,29.06574394463668
nug12,3,PGD,960,0.3406984806060791,746.0,29.06574394463668
nug12,3,PGD,980,0.3477799892425537,746.0,29.06574394463668
nug12,3,PGD,1000,0.35486435890197754,746.0,29.06574394463668
nug12,3,SK,1,0.00810384750366211,816.0,41.17647058823529
nug12,3,SK,20,0.14453506469726562,742.0,28.373702422145332
nug12,3,SK,40,0.2834665775299072,694.0,20.069204152249135
nug12,3,SK,60,0.4220921993255615,682.0,17.99307958477509
nug12,3,SK,80,0.5600647926330566,688.0,19.031141868512112
nug12,3,SK,100,0.6976983547210693,688.0,19.031141868512112
nug12,3,SK,120,0.8384413719177246,626.0,8.304498269896193
nug12,3,SK,140,0.9846220016479492,626.0,8.304498269896193
nug12,3,SK,160,1.1260592937469482,626.0,8.304498269896193
nug12,3,SK,180,1.2652263641357422,594.0,2.768166089965398
nug12,3,SK,200,1.4031884670257568,594.0,2.768166089965398
nug12,3,SK,220,1.5411121845245361,586.0,1.384083044982699
nug12,3,SK,240,1.6790826320648193,586.0,1.384083044982699
nug12,3,SK,260,1.8174808025360107,586.0,1.384083044982699
nug12,3,SK,280,1.9556126594543457,586.0,1.384083044982699
nug12,3,SK,300,2.093313694000244,586.0,1.384083044982699
nug12,3,SK,320,2.2314648628234863,586.0,1.384083044982699
nug12,3,SK,340,2.3690872192382812,586.0,1.384083044982699
nug12,3,SK,360,2.5070011615753174,586.0,1.384083044982699
nug12,3,SK,380,2.644491672515869,586.0,1.384083044982699
nug12,3,SK,400,2.782224416732788,586.0,1.384083044982699
nug12,3,SK,420,2.919934034347534,586.0,1.384083044982699
nug12,3,SK,440,3.057617425918579,586.0,1.384083044982699
nug12,3,SK,460,3.204939603805542,586.0,1.384083044982699
nug12,3,SK,480,3.3463692665100098,586.0,1.384083044982699
nug12,3,SK,500,3.4851083755493164,586.0,1.384083044982699
nug12,3,SK,520,3.622986316680908,586.0,1.384083044982699
nug12,3,SK,540,3.76092529296875,586.0,1.384083044982699
nug12,3,SK,560,3.8989756107330322,586.0,1.384083044982699
nug12,3,SK,580,4.036994218826294,586.0,1.384083044982699
nug12,3,SK,600,4.174703598022461,586.0,1.384083044982699
nug12,3,SK,620,4.312964916229248,586.0,1.384083044982699
nug12,3,SK,640,4.451321840286255,586.0,1.384083044982699
nug12,3,SK,660,4.58901309967041,586.0,1.384083044982699
nug12,3,SK,680,4.726922988891602,586.0,1.384083044982699
nug12,3,SK,700,4.864863872528076,586.0,1.384083044982699
nug12,3,SK,720,5.002629280090332,586.0,1.384083044982699
nug12,3,SK,740,5.14067006111145,586.0,1.384083044982699
nug12,3,SK,760,5.284140348434448,586.0,1.384083044982699
nug12,3,SK,780,5.4215147495269775,586.0,1.384083044982699
nug12,3,SK,800,5.558882236480713,586.0,1.384083044982699
nug12,3,SK,820,5.696800470352173,586.0,1.384083044982699
nug12,3,SK,840,5.834721326828003,586.0,1.384083044982699
nug12,3,SK,860,5.9721856117248535,586.0,1.384083044982699
nug12,3,SK,880,6.1100239753723145,586.0,1.384083044982699
nug12,3,SK,900,6.268341779708862,586.0,1.384083044982699
nug12,3,SK,920,6.405831336975098,586.0,1.384083044982699
nug12,3,SK,940,6.548678636550903,586.0,1.384083044982699
nug12,3,SK,960,6.69011926651001,586.0,1.384083044982699
nug12,3,SK,980,6.829123020172119,586.0,1.384083044982699
nug12,3,SK,1000,6.9667627811431885,586.0,1.384083044982699
nug12,4,PGD,1,0.0007607936859130859,816.0,41.17647058823529
nug12,4,PGD,20,0.007700443267822266,782.0,35.294117647058826
nug12,4,PGD,40,0.014943599700927734,776.0,34.2560553633218
nug12,4,PGD,60,0.022191286087036133,746.0,29.06574394463668
nug12,4,PGD,80,0.029277324676513672,746.0,29.06574394463668
nug12,4,PGD,100,0.036368608474731445,746.0,29.06574394463668
nug12,4,PGD,120,0.0434572696685791,746.0,29.06574394463668
nug12,4,PGD,140,0.05053520202636719,746.0,29.06574394463668
nug12,4,PGD,160,0.05761384963989258,746.0,29.06574394463668
nug12,4,PGD,180,0.06470012664794922,746.0,29.06574394463668
nug12,4,PGD,200,0.07181429862976074,746.0,29.06574394463668
nug12,4,PGD,220,0.07890439033508301,746.0,29.06574394463668
nug12,4,PGD,240,0.08598136901855469,746.0,29.06574394463668
nug12,4,PGD,260,0.09305810928344727,746.0,29.06574394463668
nug12,4,PGD,280,0.10013580322265625,746.0,29.06574394463668
nug12,4,PGD,300,0.10721635818481445,746.0,29.06574394463668
nug12,4,PGD,320,0.11429762840270996,746.0,29.06574394463668
nug12,4,PGD,340,0.1213843822479248,746.0,29.06574394463668
nug12,4,PGD,360,0.12846922874450684,746.0,29.06574394463668
nug12,4,PGD,380,0.13555669784545898,746.0,29.06574394463668
nug12,4,PGD,400,0.1426408290863037,746.0,29.06574394463668
nug12,4,PGD,420,0.14972901344299316,746.0,29.06574394463668
nug12,4,PGD,440,0.15681695938110352,746.0,29.06574394463668
nug12,4,PGD,460,0.1639091968536377,746.0,29.06574394463668
