# Time(s) ObjectiveValue
125.789 182080
293.214 181154
340.474 180990
390.543 180112
461.333 179930
532.54 178408
603.595 177602
814.237 177360
836.295 175754
975.562 175736
1044.3 175694
1114.17 175372
1137.93 175360
1209.57 174518
1255.76 174508
1278.39 174496
1348.22 174488
1371.23 174452
1395.67 174276
1418.13 174114
1463.94 174098
1535.72 172550
1627.37 172476
1695.92 172466
1742.2 171426
1814.72 170858
1814.72 170858
