# Time(s) ObjectiveValue
0.000343 362904.000000
0.000402 331984.000000
0.000463 305834.000000
0.000517 277366.000000
0.000572 246374.000000
0.000626 208870.000000
0.000680 162676.000000
0.000733 110286.000000
0.000787 55880.000000
0.000840 53370.000000
0.000894 51266.000000
0.000948 49518.000000
0.001002 48004.000000
0.001055 46940.000000
0.001107 45952.000000
0.001160 45028.000000
0.001212 44326.000000
0.001264 43630.000000
0.001316 42960.000000
0.001367 42376.000000
0.001423 41876.000000
0.001474 41392.000000
0.001526 40970.000000
0.001578 40618.000000
0.001630 39556.000000
0.001681 38956.000000
0.001732 37996.000000
0.001783 37532.000000
0.001835 37234.000000
0.001886 37096.000000
0.001938 36960.000000
0.001989 36854.000000
0.002040 36766.000000
0.002091 36700.000000
0.002142 36642.000000
0.002194 36530.000000
0.002245 36476.000000
0.002296 36434.000000
0.002347 36340.000000
0.002399 36302.000000
0.002452 36268.000000
0.002503 36240.000000
0.002554 36210.000000
0.002605 36186.000000
0.002656 36170.000000
0.002708 36146.000000
0.003140 36142.000000
0.003191 36140.000000
0.003628 35698.000000
0.003680 35206.000000
0.003732 34528.000000
0.003784 34348.000000
0.003834 34226.000000
0.003886 34182.000000
0.003937 34060.000000
0.003988 33946.000000
0.004039 33918.000000
0.004091 33900.000000
0.004142 33890.000000
0.004193 33882.000000
0.004244 33874.000000
0.004294 33868.000000
0.010399 33758.000000
0.010454 33638.000000
0.010505 33554.000000
0.010557 33492.000000
0.010608 33436.000000
0.010659 33402.000000
0.010710 33374.000000
0.010762 33350.000000
0.010813 33334.000000
0.010864 33322.000000
0.010916 33312.000000
0.451923 33002.000000
0.451979 32636.000000
0.452032 32348.000000
0.452084 32132.000000
0.452137 32056.000000
0.452188 31986.000000
0.452239 31926.000000
0.452292 31860.000000
0.452344 31810.000000
0.452396 31738.000000
0.452450 31692.000000
0.452502 31648.000000
0.452554 31610.000000
0.452606 31598.000000
0.452659 31580.000000
0.452711 31572.000000
0.452763 31566.000000
0.452814 31564.000000
0.454467 31558.000000
0.454519 31556.000000
0.966408 31544.000000
0.966464 31380.000000
0.966517 31232.000000
0.966569 31116.000000
0.966620 31012.000000
0.966672 30914.000000
0.966723 30826.000000
0.966775 30760.000000
0.966827 30704.000000
0.966880 30664.000000
0.966931 30632.000000
0.966982 30620.000000
0.967034 30546.000000
0.967085 30538.000000
0.967136 30530.000000
0.967188 30528.000000
0.967241 30526.000000
0.969648 30502.000000
0.969700 30500.000000
0.992941 30468.000000
0.992994 30420.000000
0.993046 30412.000000
0.993097 30404.000000
0.993149 30398.000000
0.993200 30396.000000
0.993251 30394.000000
1.006218 30390.000000
1.006270 30380.000000
1.006321 30372.000000
1.006371 30368.000000
1.006424 30366.000000
1.206819 30358.000000
1.206873 30308.000000
1.206924 30276.000000
1.206975 30246.000000
1.207025 30228.000000
1.207076 30218.000000
1.207127 30210.000000
1.207179 30202.000000
1.207229 30200.000000
1.547435 30184.000000
1.547489 30108.000000
1.547540 30048.000000
1.547591 30004.000000
1.547641 29980.000000
1.547693 29960.000000
1.547745 29950.000000
1.547795 29942.000000
1.547846 29940.000000
1.828928 29886.000000
1.828981 29778.000000
1.829033 29718.000000
1.829085 29704.000000
1.829136 29696.000000
1.829187 29688.000000
1.829240 29686.000000
1.840524 29678.000000
1.840576 29670.000000
1.841436 29664.000000
1.841488 29662.000000
3.842808 27428.000000
3.842875 25766.000000
3.842931 24000.000000
3.842985 22440.000000
3.843041 20976.000000
3.843094 20110.000000
3.843147 19244.000000
3.843201 18468.000000
3.843254 17854.000000
3.843307 16996.000000
3.843359 16256.000000
3.843411 15636.000000
3.843463 15358.000000
3.843515 15094.000000
3.843567 14918.000000
3.843620 14166.000000
3.843671 13868.000000
3.843724 13704.000000
3.843775 13552.000000
3.843828 13442.000000
3.843880 13350.000000
3.843932 13252.000000
3.843983 13178.000000
3.844037 13114.000000
3.844089 13074.000000
3.844141 13050.000000
3.844194 12776.000000
3.844246 12090.000000
3.844299 11988.000000
3.844351 11928.000000
3.844403 11916.000000
3.844454 11908.000000
3.844513 11904.000000
3.849411 11796.000000
3.849463 11740.000000
3.849515 11704.000000
3.849567 11674.000000
3.849618 11644.000000
3.849670 11624.000000
3.849721 11606.000000
3.849773 11594.000000
3.849824 11534.000000
3.849874 11528.000000
3.849925 11526.000000
3.849977 11514.000000
3.853256 11152.000000
3.853309 10794.000000
3.853361 10430.000000
3.853413 10276.000000
3.853464 10202.000000
3.853516 10136.000000
3.853568 10080.000000
3.853621 10052.000000
3.853672 10030.000000
3.853725 10000.000000
3.853777 9984.000000
3.853829 9968.000000
3.853880 9960.000000
3.853933 9936.000000
3.853984 9934.000000
3.859160 9874.000000
3.859213 9436.000000
3.859266 8972.000000
3.859318 8340.000000
3.859371 7952.000000
3.859422 7848.000000
3.859474 7752.000000
3.859526 7690.000000
3.859577 7650.000000
3.859629 7622.000000
3.859681 7598.000000
3.859733 7574.000000
3.859784 7552.000000
3.859836 7530.000000
3.859887 7500.000000
3.859940 7486.000000
3.859994 7476.000000
3.860046 7468.000000
3.860097 7462.000000
3.860199 7454.000000
3.860251 7422.000000
5.797990 7408.000000
5.798057 7326.000000
5.798112 7264.000000
5.798165 7210.000000
5.798218 7176.000000
5.798270 7146.000000
5.798417 7084.000000
5.801410 7074.000000
6.219869 7048.000000
6.219926 6568.000000
6.219978 6494.000000
6.220031 6486.000000
20.777706 6454.000000
20.777781 6392.000000
20.777834 6360.000000
20.777886 6332.000000
20.777938 6314.000000
20.777990 6298.000000
28.140475 6164.000000
28.140557 6114.000000
28.140610 6078.000000
28.140663 6042.000000
28.140719 6016.000000
37.163802 5984.000000
37.163874 5912.000000
37.163927 5868.000000
37.163979 5830.000000
37.164028 5812.000000
37.164080 5798.000000
37.223168 5790.000000
37.223222 5772.000000
37.379327 5766.000000
37.406015 5748.000000
37.406068 5734.000000
215.135069 5734.000000
