# Time(s) ObjectiveValue
12.2629 46736
14.7119 44716
31.6269 43420
55.6109 42960
60.4824 42510
67.7271 41382
77.2673 41270
82.0632 41160
84.4409 40700
86.7931 40588
91.4713 40378
98.581 40352
108.034 40272
159.891 40092
181.138 40054
204.66 40040
209.356 39910
232.802 39296
324.595 39188
472.616 39168
541.107 38894
548.191 38142
569.615 37884
581.577 37324
588.736 37216
626.629 37034
662.54 36848
1000.08 36830
1801.76 36830
