# Time(s) ObjectiveValue
0.170015 18955288.000000
0.174152 18905184.000000
0.177757 18849584.000000
0.181420 18788790.000000
0.185042 18722576.000000
0.188671 18649780.000000
0.192276 18572602.000000
0.195894 18489550.000000
0.199627 18400980.000000
0.203239 18307448.000000
0.206826 18209000.000000
0.210423 18105116.000000
0.214013 17997156.000000
0.217705 17883706.000000
0.221281 17765646.000000
0.224877 17643818.000000
0.228430 17517250.000000
0.232086 17386600.000000
0.235653 17251462.000000
0.239242 17111668.000000
0.242811 16966812.000000
0.246340 16817234.000000
0.249965 16663850.000000
0.253484 16505352.000000
0.257008 16341992.000000
0.260516 16175244.000000
0.264025 16003460.000000
0.267617 15827254.000000
0.271157 15647068.000000
0.274656 15463220.000000
0.278139 15274236.000000
0.281672 15080644.000000
0.285196 14885580.000000
0.288721 14687664.000000
0.292245 14484394.000000
0.295724 14279242.000000
0.299306 14069294.000000
0.302798 13854952.000000
0.306266 13637638.000000
0.309728 13416234.000000
0.313198 13188484.000000
0.316749 12955634.000000
0.320230 12718872.000000
0.323682 12474990.000000
0.327108 12228724.000000
0.330601 11976882.000000
0.334124 11718554.000000
0.337552 11456332.000000
0.341001 11187992.000000
0.344410 10914518.000000
0.347837 10634246.000000
0.351329 10351066.000000
0.354773 10061636.000000
0.358213 9767646.000000
0.361673 9469298.000000
0.365165 9166256.000000
0.368589 8860102.000000
0.372019 8548262.000000
0.375458 8230790.000000
0.378882 7910394.000000
0.382442 7584634.000000
0.385883 7252938.000000
0.389302 6917516.000000
0.392767 6576442.000000
0.398902 6232172.000000
0.402447 5884488.000000
0.405874 5531376.000000
0.409284 5174344.000000
0.412685 4812504.000000
0.416115 4444920.000000
0.419517 4071454.000000
0.422910 3695640.000000
0.426336 3316534.000000
0.429784 2934988.000000
0.433199 2549366.000000
0.436648 2160894.000000
0.440063 1766314.000000
0.443469 1371714.000000
0.446906 979438.000000
0.450330 584162.000000
0.453750 581868.000000
0.457185 580316.000000
0.460623 578836.000000
0.464026 577382.000000
0.467441 575954.000000
0.470860 574620.000000
0.474221 573288.000000
0.477610 571982.000000
0.480974 570694.000000
0.484349 569454.000000
0.487722 568230.000000
0.491106 566974.000000
0.494458 565764.000000
0.497823 564470.000000
0.501191 563184.000000
0.504580 561962.000000
0.507957 560770.000000
0.511299 559388.000000
0.514633 558202.000000
0.517992 557044.000000
0.521322 555896.000000
0.524666 554670.000000
0.528016 553528.000000
0.531316 552386.000000
0.534643 551248.000000
0.537930 550060.000000
0.541229 548928.000000
0.544535 547800.000000
0.547829 546672.000000
0.551097 545562.000000
0.554355 544468.000000
0.557654 543048.000000
0.560901 541906.000000
0.564187 540778.000000
0.567406 539706.000000
0.570678 538662.000000
0.573981 537632.000000
0.577243 536616.000000
0.580477 535460.000000
0.583752 534462.000000
0.586990 533490.000000
0.590259 532534.000000
0.593484 531598.000000
0.596732 530638.000000
0.599994 529666.000000
0.603291 528738.000000
0.606527 527808.000000
0.609805 526672.000000
0.613040 525684.000000
0.616294 524726.000000
0.619572 523786.000000
0.622816 522856.000000
0.626045 521836.000000
0.629294 520758.000000
0.632526 519840.000000
0.635759 518928.000000
0.638983 517874.000000
0.642209 516958.000000
0.645436 516050.000000
0.648623 515130.000000
0.651830 514228.000000
0.655068 513344.000000
0.658323 512472.000000
0.661538 510992.000000
0.664774 510012.000000
0.667992 509150.000000
0.671197 508312.000000
0.674417 507430.000000
0.677616 506580.000000
0.680873 505758.000000
0.684107 504864.000000
0.687332 504002.000000
0.690487 502928.000000
0.693715 501992.000000
0.696916 501100.000000
0.700115 499976.000000
0.703365 499092.000000
0.706593 498234.000000
0.709801 497382.000000
0.713011 496548.000000
0.716192 495718.000000
0.719388 494880.000000
0.722595 493866.000000
0.725781 493044.000000
0.729002 492228.000000
0.732215 491414.000000
0.735363 490400.000000
0.738566 489610.000000
0.741764 488838.000000
0.744979 488066.000000
0.748171 487314.000000
0.751386 486240.000000
0.754567 485470.000000
0.757749 484578.000000
0.760962 483756.000000
0.764150 482986.000000
0.767364 482220.000000
0.770534 481328.000000
0.773741 480400.000000
0.776899 479622.000000
0.780085 478888.000000
0.783311 478170.000000
0.786543 477458.000000
0.789739 476754.000000
0.792915 475532.000000
0.796115 474830.000000
0.799326 473762.000000
0.802566 472880.000000
0.805775 472184.000000
0.808944 471480.000000
0.812153 470764.000000
0.815358 470072.000000
0.818519 469400.000000
0.821725 468752.000000
0.824911 467822.000000
0.828065 467124.000000
0.831230 466476.000000
0.834406 465846.000000
0.837586 465234.000000
0.840769 464632.000000
0.843957 464038.000000
0.847139 463342.000000
0.850333 462762.000000
0.853542 462072.000000
0.856715 461452.000000
0.859887 460708.000000
0.863075 460138.000000
0.866237 459518.000000
0.869427 458946.000000
0.872606 458076.000000
0.875800 457510.000000
0.878999 456904.000000
0.882203 456344.000000
0.885409 455802.000000
0.888588 455234.000000
0.891822 454554.000000
0.894984 453710.000000
0.898151 453132.000000
0.901296 452562.000000
0.904554 452018.000000
0.907694 451486.000000
0.910891 450954.000000
0.914080 450430.000000
0.917252 449784.000000
0.920444 449180.000000
0.923693 448648.000000
0.926900 448120.000000
0.930087 447518.000000
0.933277 446094.000000
0.936467 445450.000000
0.939622 444928.000000
0.942845 444390.000000
0.946028 443768.000000
0.949216 443244.000000
0.952411 442724.000000
0.955579 442136.000000
0.958730 441516.000000
0.961923 440662.000000
0.965082 440006.000000
0.968303 439444.000000
0.971473 438892.000000
0.974607 438344.000000
0.977809 437846.000000
0.980969 437262.000000
0.984154 436696.000000
0.987343 436214.000000
0.990520 435162.000000
0.993709 434336.000000
0.996884 433798.000000
1.000070 433134.000000
1.003294 432656.000000
1.006471 432040.000000
1.009653 431592.000000
1.012862 431082.000000
1.016044 430636.000000
1.019219 429942.000000
1.022410 429240.000000
1.025613 428562.000000
1.028798 428010.000000
1.031999 427532.000000
1.035140 427118.000000
1.038327 425966.000000
1.041528 425480.000000
1.044693 425012.000000
1.047854 424596.000000
1.051027 424192.000000
1.054273 423788.000000
1.057462 423390.000000
1.060636 422202.000000
1.063834 421780.000000
1.067060 421172.000000
1.070231 420474.000000
1.073411 419790.000000
1.076540 419330.000000
1.079720 418908.000000
1.082912 418188.000000
1.086140 417780.000000
1.089290 417390.000000
1.092487 417010.000000
1.095664 416540.000000
1.098875 416166.000000
1.102071 415736.000000
1.105278 415262.000000
1.108438 414836.000000
1.111614 414448.000000
1.114839 413412.000000
1.118039 412894.000000
1.121236 411272.000000
1.124451 410766.000000
1.127637 410270.000000
1.130826 409800.000000
1.134030 409350.000000
1.137186 408690.000000
1.140353 408018.000000
1.143522 407574.000000
1.146723 406616.000000
1.149900 405918.000000
1.153103 405352.000000
1.156266 404940.000000
1.159471 403914.000000
1.162664 403546.000000
1.165834 403212.000000
1.169016 402884.000000
1.172187 402568.000000
1.175383 402264.000000
1.178561 401970.000000
1.181728 401640.000000
1.184899 401350.000000
1.188119 401064.000000
1.191282 400802.000000
1.194441 400542.000000
1.197632 400272.000000
1.200920 400020.000000
1.204130 399732.000000
1.207318 399434.000000
1.210480 399058.000000
1.213696 398648.000000
1.217001 398276.000000
1.220205 397972.000000
1.223391 397722.000000
1.226557 397420.000000
1.229739 397178.000000
1.233010 396832.000000
1.236167 396564.000000
1.239358 396332.000000
1.242542 395904.000000
1.245743 395424.000000
1.249028 395036.000000
1.252264 394812.000000
1.255444 394142.000000
1.258599 393688.000000
1.261748 393118.000000
1.264975 392716.000000
1.268177 392478.000000
1.271368 392262.000000
1.274570 392046.000000
1.277731 391836.000000
1.280894 391638.000000
1.284142 391406.000000
1.287314 391056.000000
1.290486 390406.000000
1.293640 389728.000000
1.296812 389444.000000
1.300043 389182.000000
1.304097 388992.000000
1.309847 388802.000000
1.313203 388614.000000
1.316464 388430.000000
1.319635 388254.000000
1.322809 388078.000000
1.325979 387756.000000
1.329156 387502.000000
1.332443 387192.000000
1.335620 386996.000000
1.338788 386696.000000
1.341939 386564.000000
1.345113 386356.000000
1.348269 386230.000000
1.351525 386104.000000
1.354714 385978.000000
1.357898 385854.000000
1.361067 385730.000000
1.364240 385610.000000
1.367498 385372.000000
1.370690 385256.000000
1.373854 384670.000000
1.377002 384322.000000
1.380184 384142.000000
1.383437 383890.000000
1.386623 383686.000000
1.389798 383190.000000
1.392963 382922.000000
1.396144 382656.000000
1.399392 382352.000000
1.402562 382150.000000
1.405722 381948.000000
1.408945 381834.000000
1.412146 381722.000000
1.415444 381614.000000
1.418611 381506.000000
1.421785 381402.000000
1.424955 381206.000000
1.428114 380900.000000
1.431297 380608.000000
1.434536 380506.000000
1.437761 380406.000000
1.440939 380306.000000
1.444123 380208.000000
1.447354 380112.000000
1.450633 379982.000000
1.453804 379888.000000
1.456966 379798.000000
1.460156 379710.000000
1.463346 379624.000000
1.466589 379524.000000
1.469755 378824.000000
1.472919 377606.000000
1.476073 377490.000000
1.479234 377406.000000
1.482530 377322.000000
1.485702 377238.000000
1.488893 377156.000000
1.492067 377080.000000
1.495263 377006.000000
1.498453 376930.000000
1.501716 376856.000000
1.504923 376774.000000
1.508122 376700.000000
1.511316 376574.000000
1.514500 376488.000000
1.517728 376416.000000
1.520910 376344.000000
1.524092 376274.000000
1.527256 376206.000000
1.530476 376116.000000
1.533772 376048.000000
1.536954 375980.000000
1.540199 375914.000000
1.543392 375846.000000
1.546575 375784.000000
1.549865 375722.000000
1.553084 375662.000000
1.556275 375602.000000
1.559437 375542.000000
1.562634 375486.000000
1.565924 375432.000000
1.569066 375378.000000
1.572253 375326.000000
1.575432 375256.000000
1.578624 375204.000000
1.581876 375154.000000
1.585085 375106.000000
1.588255 375062.000000
1.591440 375020.000000
1.594608 374980.000000
1.597833 374940.000000
1.601102 374900.000000
1.604258 374862.000000
1.607461 374802.000000
1.610667 374764.000000
1.613834 374726.000000
1.617081 374690.000000
1.620263 374610.000000
1.623394 374574.000000
1.626557 374540.000000
1.629929 374506.000000
1.633204 374474.000000
1.636402 374438.000000
1.639578 374406.000000
1.642769 374374.000000
1.645937 374328.000000
1.649200 374298.000000
1.652385 374270.000000
1.655544 374244.000000
1.658720 374210.000000
1.661892 374188.000000
1.665138 374166.000000
1.668336 374146.000000
1.671545 374126.000000
1.674711 374106.000000
1.677872 374086.000000
1.681116 374068.000000
1.684279 374052.000000
1.687454 374036.000000
1.690618 374020.000000
1.693823 374004.000000
1.697002 373990.000000
1.700259 373978.000000
1.703441 373968.000000
1.706662 373952.000000
1.709896 373944.000000
1.713086 373938.000000
1.716380 373934.000000
1.719586 373930.000000
1.722782 373924.000000
1.725975 373920.000000
1.729144 373916.000000
1.732503 373896.000000
1.735842 373892.000000
1.738992 373882.000000
1.742150 373190.000000
1.745265 372924.000000
1.748480 372678.000000
1.751667 372604.000000
1.754855 372560.000000
1.758048 372550.000000
1.761221 372526.000000
1.764421 372516.000000
1.767692 372512.000000
1.770869 372510.000000
1.774044 372508.000000
1.777225 372506.000000
1.780470 372504.000000
1.783714 372502.000000
1.786950 372500.000000
1.790130 372498.000000
1.793355 372496.000000
1.822359 372492.000000
1.831999 372490.000000
1.841631 372478.000000
1.844807 372476.000000
2.005863 372474.000000
2.009071 372464.000000
2.012237 372456.000000
2.015525 372448.000000
2.018766 372440.000000
2.021965 372432.000000
2.025164 372426.000000
2.028365 372420.000000
2.031526 372416.000000
2.034798 372412.000000
2.037983 372408.000000
2.041132 372406.000000
2.044299 372404.000000
2.047497 372402.000000
2.050821 372400.000000
2.054004 372398.000000
2.057195 372396.000000
2.060397 372394.000000
2.063595 372392.000000
2.066865 372388.000000
2.134544 372378.000000
2.137661 372370.000000
2.140829 372364.000000
2.144009 372358.000000
2.147184 372356.000000
2.150437 372354.000000
2.153665 372352.000000
2.202095 371772.000000
2.205263 370672.000000
2.208470 370608.000000
2.211657 370550.000000
2.214951 370540.000000
2.218172 370532.000000
2.221347 370528.000000
2.224544 370526.000000
2.227729 370522.000000
2.714756 370450.000000
2.717980 370390.000000
2.721230 370264.000000
2.724397 370176.000000
2.727601 370136.000000
2.730795 370106.000000
2.734057 370082.000000
2.737239 370022.000000
2.740437 369952.000000
2.743607 369922.000000
2.746778 369898.000000
2.750116 369820.000000
2.753311 369594.000000
2.756517 369542.000000
2.759692 369486.000000
2.762886 369002.000000
2.766105 368942.000000
2.769330 368918.000000
2.772515 368896.000000
2.775677 368876.000000
2.778867 368856.000000
2.782147 368838.000000
2.785365 368820.000000
2.788557 368798.000000
2.791753 368780.000000
2.794928 368764.000000
2.798128 368748.000000
2.801339 368732.000000
2.804567 368716.000000
2.807716 368702.000000
2.810883 368688.000000
2.814075 368674.000000
2.817333 368660.000000
2.820524 368648.000000
2.823675 368638.000000
2.826854 368628.000000
2.830028 368596.000000
2.833276 368588.000000
2.836454 368580.000000
2.839639 368574.000000
2.842844 368558.000000
2.846020 368552.000000
2.849290 368550.000000
2.852544 368548.000000
2.855754 368546.000000
2.858949 368544.000000
2.862180 368542.000000
4.884024 368340.000000
4.887275 367568.000000
4.890487 367234.000000
4.893688 366524.000000
4.896885 366412.000000
4.900113 366308.000000
4.903307 366216.000000
4.906513 366126.000000
4.909689 366036.000000
4.912888 365960.000000
4.916122 365888.000000
4.919303 365816.000000
4.922475 365752.000000
4.925606 365688.000000
4.928791 365628.000000
4.932118 365574.000000
4.935263 365520.000000
4.938483 365476.000000
4.941673 365434.000000
4.944887 365394.000000
4.948123 365356.000000
4.951328 365314.000000
4.954474 365278.000000
4.957746 365242.000000
4.960943 365208.000000
4.964124 365176.000000
4.967398 365144.000000
4.970591 365114.000000
4.973778 365080.000000
4.976993 365050.000000
4.980156 365022.000000
4.983581 364996.000000
4.986739 364970.000000
4.989890 364946.000000
4.993056 364922.000000
4.996495 364898.000000
4.999785 364874.000000
5.003421 364854.000000
5.006539 364836.000000
5.009654 364818.000000
5.012850 364802.000000
5.016005 364786.000000
5.019146 364770.000000
5.022333 364754.000000
5.025499 364742.000000
5.028644 364732.000000
5.031789 364722.000000
5.034897 364714.000000
5.038045 364706.000000
5.041187 364700.000000
5.044346 364696.000000
5.047504 364674.000000
5.050632 364670.000000
5.053775 364646.000000
5.057191 364644.000000
5.060353 364642.000000
5.063525 364640.000000
5.066692 364638.000000
5.069858 364634.000000
5.072990 364632.000000
5.085631 364620.000000
5.088845 364618.000000
5.117366 364608.000000
5.120532 364590.000000
5.123672 364544.000000
5.126838 364538.000000
5.129994 364532.000000
5.133151 364526.000000
5.136298 364520.000000
5.139458 364518.000000
5.142628 364516.000000
5.145785 364512.000000
5.161620 364474.000000
5.164756 364468.000000
5.167919 364462.000000
5.180604 364458.000000
5.183741 364454.000000
1800.000831 364454.000000
