# Time(s) ObjectiveValue
12.5304 40728
15.0277 38996
24.7805 36586
41.984 35824
53.9771 35624
68.5211 35532
90.1869 35252
128.697 35186
164.887 35022
179.417 35020
181.834 34952
263.483 34532
284.986 34530
292.147 34490
308.85 34444
380.147 34442
501.742 34220
574.722 33990
579.398 33842
888.492 33614
893.275 33574
988.381 33566
1094.99 33530
1388.12 33520
1553.15 33500
1807.34 33500
