# Time(s) ObjectiveValue
2.344493 84691814.000000
2.364402 84639316.000000
2.384923 84583666.000000
2.405037 84523634.000000
2.425566 84458944.000000
2.445749 84389356.000000
2.465879 84314970.000000
2.486109 84237436.000000
2.506276 84154164.000000
2.526388 84065322.000000
2.546125 83971450.000000
2.565919 83872454.000000
2.586563 83768238.000000
2.607164 83657490.000000
2.627304 83542230.000000
2.646738 83422694.000000
2.667327 83297990.000000
2.687871 83167476.000000
2.708148 83032014.000000
2.728595 82893126.000000
2.748919 82747590.000000
2.769108 82595754.000000
2.789527 82438124.000000
2.809498 82275846.000000
2.829891 82109602.000000
2.850302 81938538.000000
2.870647 81761388.000000
2.890585 81579930.000000
2.910784 81393662.000000
2.931248 81202264.000000
2.951596 81005292.000000
2.971039 80804420.000000
2.991064 80598408.000000
3.011433 80387558.000000
3.031817 80171378.000000
3.051038 79951236.000000
3.070964 79726022.000000
3.091429 79495716.000000
3.112104 79260274.000000
3.132485 79020070.000000
3.152829 78773992.000000
3.173144 78522760.000000
3.193401 78267220.000000
3.212907 78006164.000000
3.232916 77740176.000000
3.253104 77468710.000000
3.273666 77193110.000000
3.294390 76912352.000000
3.313925 76626294.000000
3.334241 76335340.000000
3.354361 76039730.000000
3.373873 75738402.000000
3.393958 75432562.000000
3.414088 75122008.000000
3.434202 74805928.000000
3.454237 74483842.000000
3.473582 74156890.000000
3.493165 73825210.000000
3.512910 73489216.000000
3.533000 73147912.000000
3.553069 72801792.000000
3.573194 72451806.000000
3.593230 72096680.000000
3.613025 71736598.000000
3.633139 71371178.000000
3.653274 71001496.000000
3.672560 70625490.000000
3.691998 70245786.000000
3.711688 69860422.000000
3.731813 69472456.000000
3.751888 69079854.000000
3.771963 68682774.000000
3.792383 68280496.000000
3.812712 67873376.000000
3.832159 67462240.000000
3.852191 67047090.000000
3.872049 66627320.000000
3.892072 66202972.000000
3.912031 65776254.000000
3.931820 65344938.000000
3.951811 64908466.000000
3.970584 64469386.000000
3.990421 64025894.000000
4.009240 63579356.000000
4.028941 63128088.000000
4.048582 62672714.000000
4.068508 62214764.000000
4.087628 61752446.000000
4.107592 61285880.000000
4.126774 60814230.000000
4.146502 60337974.000000
4.165262 59857212.000000
4.184927 59372394.000000
4.203879 58882418.000000
4.223000 58386326.000000
4.242767 57885008.000000
4.262152 57379784.000000
4.281282 56869780.000000
4.301004 56354016.000000
4.320664 55834820.000000
4.340337 55310828.000000
4.360093 54782244.000000
4.379621 54249352.000000
4.399445 53712652.000000
4.418964 53170296.000000
4.438823 52622972.000000
4.458487 52069868.000000
4.477459 51513276.000000
4.497209 50952526.000000
4.516263 50387206.000000
4.535679 49817552.000000
4.555298 49242430.000000
4.575015 48662340.000000
4.594763 48077532.000000
4.613656 47488400.000000
4.633433 46893828.000000
4.652799 46294472.000000
4.671923 45690656.000000
4.691073 45081952.000000
4.710085 44467974.000000
4.729247 43849708.000000
4.748733 43225768.000000
4.768311 42595554.000000
4.787780 41963592.000000
4.806810 41325474.000000
4.825688 40681792.000000
4.844862 40033208.000000
4.864400 39380996.000000
4.883462 38723976.000000
4.902860 38060974.000000
4.922320 37393134.000000
4.941793 36721274.000000
4.961449 36045962.000000
4.980640 35365556.000000
5.000041 34680942.000000
5.019497 33991068.000000
5.038952 33296222.000000
5.057639 32596736.000000
5.077158 31893566.000000
5.096713 31188702.000000
5.116174 30478338.000000
5.135421 29764126.000000
5.155016 29048160.000000
5.174602 28327142.000000
5.194206 27601534.000000
5.213423 26872106.000000
5.232374 26137836.000000
5.251392 25400740.000000
5.270961 24658772.000000
5.290540 23912708.000000
5.309953 23163004.000000
5.329498 22408002.000000
5.348630 21649732.000000
5.368061 20886820.000000
5.387407 20120772.000000
5.406987 19351624.000000
5.426157 18577880.000000
5.445471 17798648.000000
5.465004 17016540.000000
5.483902 16229338.000000
5.502730 15438904.000000
5.522212 14644260.000000
5.540540 13847534.000000
5.560112 13048266.000000
5.579295 12244926.000000
5.598703 11437998.000000
5.617100 10627098.000000
5.636434 9812972.000000
5.655669 8994806.000000
5.674930 8173448.000000
5.694004 7350054.000000
5.713166 6522978.000000
5.732042 5694714.000000
5.751370 4863264.000000
5.770756 4031066.000000
5.789410 3199420.000000
5.808787 2368534.000000
5.827507 1537436.000000
5.847046 1531698.000000
5.866623 1527628.000000
5.885775 1525826.000000
5.904472 1524040.000000
5.923551 1522376.000000
5.943003 1520660.000000
5.962477 1519006.000000
5.981908 1517432.000000
6.000531 1515806.000000
6.020061 1514294.000000
6.039428 1512786.000000
6.058682 1511280.000000
6.077944 1509778.000000
6.097338 1508318.000000
6.116736 1506858.000000
6.135247 1505402.000000
6.154405 1503640.000000
6.173711 1502210.000000
6.192476 1500784.000000
6.211287 1499226.000000
6.229901 1497694.000000
6.247802 1496288.000000
6.266340 1494890.000000
6.285075 1493508.000000
6.302789 1491768.000000
6.321065 1490278.000000
6.339998 1488900.000000
6.358562 1487456.000000
6.376902 1486100.000000
6.394958 1484538.000000
6.413745 1482756.000000
6.431706 1481360.000000
6.450041 1480008.000000
6.468537 1478560.000000
6.486868 1477118.000000
6.505085 1475632.000000
6.523589 1474222.000000
6.542311 1472902.000000
6.560644 1471564.000000
6.579361 1470258.000000
6.597753 1468746.000000
6.615674 1467342.000000
6.633722 1466042.000000
6.651675 1464744.000000
6.670303 1463302.000000
6.688815 1462020.000000
6.707282 1460734.000000
6.725477 1459300.000000
6.744062 1458028.000000
6.762679 1456756.000000
6.780917 1455504.000000
6.799232 1454264.000000
6.817081 1452890.000000
6.835712 1451652.000000
6.853901 1450418.000000
6.871380 1449118.000000
6.890025 1447902.000000
6.908584 1446688.000000
6.927224 1445474.000000
6.945719 1444220.000000
6.964334 1442838.000000
6.982942 1441486.000000
7.001557 1440238.000000
7.019528 1439000.000000
7.037221 1437624.000000
7.055646 1436394.000000
7.073451 1435186.000000
7.092023 1433960.000000
7.110313 1432758.000000
7.128892 1431560.000000
7.146807 1430302.000000
7.165306 1428750.000000
7.183431 1427200.000000
7.201739 1425958.000000
7.219600 1424554.000000
7.238164 1423096.000000
7.256676 1421804.000000
7.275270 1420548.000000
7.293942 1419298.000000
7.312346 1417726.000000
7.330843 1416422.000000
7.348529 1415176.000000
7.366313 1413736.000000
7.384625 1412320.000000
7.402163 1410830.000000
7.420174 1409534.000000
7.438259 1408326.000000
7.456838 1407046.000000
7.475109 1405698.000000
7.492912 1404232.000000
7.511405 1402800.000000
7.529771 1401568.000000
7.547507 1400352.000000
7.565683 1399162.000000
7.583393 1397730.000000
7.601824 1396444.000000
7.620046 1395266.000000
7.637792 1394096.000000
7.656004 1392928.000000
7.673225 1391408.000000
7.691675 1390242.000000
7.710088 1389078.000000
7.727423 1387928.000000
7.746207 1386712.000000
7.764275 1385462.000000
7.782772 1384260.000000
7.801147 1383114.000000
7.819605 1381974.000000
7.837993 1380814.000000
7.856497 1379656.000000
7.874113 1378340.000000
7.892286 1377204.000000
7.910436 1375906.000000
7.928799 1374732.000000
7.947206 1373340.000000
7.965214 1372200.000000
7.982588 1370870.000000
8.001147 1369714.000000
8.019786 1368220.000000
8.038042 1367084.000000
8.056095 1365936.000000
8.073587 1364768.000000
8.092701 1363338.000000
8.112171 1362040.000000
8.130992 1360828.000000
8.148905 1359566.000000
8.166904 1358462.000000
8.184989 1357362.000000
8.202824 1356252.000000
8.220692 1355120.000000
8.239061 1353946.000000
8.257549 1352856.000000
8.275559 1351628.000000
8.293780 1350496.000000
8.311476 1349296.000000
8.329756 1348206.000000
8.348239 1347000.000000
8.366497 1345534.000000
8.384749 1344444.000000
8.402864 1343356.000000
8.421034 1342272.000000
8.438564 1341208.000000
8.457033 1340036.000000
8.475091 1338888.000000
8.493178 1337822.000000
8.510993 1336760.000000
8.530060 1335698.000000
8.547747 1333916.000000
8.566088 1332476.000000
8.584166 1331298.000000
8.602580 1330128.000000
8.620113 1328666.000000
8.638684 1327532.000000
8.657111 1326488.000000
8.675438 1325460.000000
8.693725 1324320.000000
8.711975 1323294.000000
8.730199 1322162.000000
8.748579 1321142.000000
8.766691 1320126.000000
8.784997 1319122.000000
8.803398 1318054.000000
8.820858 1317028.000000
8.839130 1316004.000000
8.857120 1315004.000000
8.874539 1314006.000000
8.892833 1312914.000000
8.911198 1311878.000000
8.929474 1310830.000000
8.947813 1309840.000000
8.965815 1308854.000000
8.983479 1307508.000000
9.001813 1306454.000000
9.020062 1305458.000000
9.037997 1304414.000000
9.055881 1303266.000000
9.074180 1302266.000000
9.092501 1301268.000000
9.111160 1300262.000000
9.129375 1299278.000000
9.147173 1298306.000000
9.165420 1297254.000000
9.183761 1296292.000000
9.201143 1295320.000000
9.219442 1294266.000000
9.236869 1293088.000000
9.255538 1292132.000000
9.273895 1291116.000000
9.292351 1289776.000000
9.310382 1288666.000000
9.327699 1287704.000000
9.345014 1286726.000000
9.363143 1285700.000000
9.381300 1284542.000000
9.399647 1283420.000000
9.417652 1282328.000000
9.435688 1281140.000000
9.454158 1280146.000000
9.471398 1279030.000000
9.488860 1277952.000000
9.506689 1276912.000000
9.524677 1275924.000000
9.542203 1274814.000000
9.559847 1273804.000000
9.577949 1272864.000000
9.596287 1271692.000000
9.614684 1270734.000000
9.632696 1269590.000000
9.650908 1268654.000000
9.669202 1267554.000000
9.686876 1266420.000000
9.704429 1265406.000000
9.722453 1264486.000000
9.739946 1263452.000000
9.758218 1262516.000000
9.776452 1261498.000000
9.794711 1260506.000000
9.812897 1259546.000000
9.830941 1258600.000000
9.848004 1257420.000000
9.866144 1256458.000000
9.884270 1255508.000000
9.902401 1254450.000000
9.920610 1253544.000000
9.938802 1252650.000000
9.957042 1251588.000000
9.975088 1250698.000000
9.992945 1249720.000000
10.010201 1248836.000000
10.028339 1247964.000000
10.046423 1247086.000000
10.063995 1246072.000000
10.082111 1244758.000000
10.100238 1243530.000000
10.118105 1242156.000000
10.136283 1240990.000000
10.154580 1240028.000000
10.172383 1239098.000000
10.190585 1238066.000000
10.208449 1237130.000000
10.226607 1236242.000000
10.244831 1235358.000000
10.263289 1234498.000000
10.281633 1233376.000000
10.299547 1232474.000000
10.317539 1231612.000000
10.335558 1230752.000000
10.353579 1229896.000000
10.371484 1229020.000000
10.389673 1228180.000000
10.407517 1227340.000000
10.424953 1226196.000000
10.442668 1225276.000000
10.460868 1224340.000000
10.477845 1223304.000000
10.495828 1222438.000000
10.513666 1221522.000000
10.531853 1220674.000000
10.549999 1219828.000000
10.567480 1218744.000000
10.585225 1217900.000000
10.603210 1217026.000000
10.621163 1215948.000000
10.639069 1215064.000000
10.656889 1214248.000000
10.674834 1213432.000000
10.691916 1212618.000000
10.709371 1211668.000000
10.727461 1210826.000000
10.745589 1209974.000000
10.763231 1208906.000000
10.781076 1207882.000000
10.799002 1207070.000000
10.816682 1206264.000000
10.833852 1205226.000000
10.850997 1204322.000000
10.869090 1203398.000000
10.887254 1202504.000000
10.904433 1201532.000000
10.922102 1200426.000000
10.939836 1199044.000000
10.957585 1198180.000000
10.974948 1197362.000000
10.992925 1196344.000000
11.010718 1195498.000000
11.028200 1194674.000000
11.046164 1193860.000000
11.064202 1193068.000000
11.082267 1192032.000000
11.099523 1190946.000000
11.117491 1189938.000000
11.135514 1188966.000000
11.153602 1187998.000000
11.171308 1187058.000000
11.189529 1186132.000000
11.207934 1184870.000000
11.225094 1183252.000000
11.243229 1182420.000000
11.261683 1181616.000000
11.280099 1180818.000000
11.297642 1180034.000000
11.316053 1179232.000000
11.333397 1177782.000000
11.351217 1176652.000000
11.369526 1175134.000000
11.387836 1173894.000000
11.405353 1172990.000000
11.423308 1172110.000000
11.441642 1171246.000000
11.459544 1170478.000000
11.477921 1169612.000000
11.496079 1168766.000000
11.514669 1167744.000000
11.533004 1166956.000000
11.551194 1166188.000000
11.569698 1165428.000000
11.587596 1164672.000000
11.605694 1163854.000000
11.623912 1162894.000000
11.641399 1161634.000000
11.658942 1160250.000000
11.676137 1159392.000000
11.694266 1157906.000000
11.712408 1157052.000000
11.730334 1156256.000000
11.748654 1155514.000000
11.766948 1154786.000000
11.784687 1154068.000000
11.802639 1153358.000000
11.820348 1152610.000000
11.837677 1151710.000000
11.855032 1150872.000000
11.873108 1149740.000000
11.891170 1148442.000000
11.909537 1147626.000000
11.926719 1146916.000000
11.944757 1146114.000000
11.963098 1145406.000000
11.980796 1144532.000000
11.999085 1143846.000000
12.017267 1142888.000000
12.035604 1142206.000000
12.053763 1141390.000000
12.072179 1140334.000000
12.090332 1139354.000000
12.108492 1138582.000000
12.126820 1137810.000000
12.145350 1136750.000000
12.162912 1135818.000000
12.181237 1135138.000000
12.199574 1134230.000000
12.217079 1133262.000000
12.234830 1132074.000000
12.253296 1131106.000000
12.271674 1130128.000000
12.289685 1129350.000000
12.308087 1128400.000000
12.325833 1127664.000000
12.343328 1126936.000000
12.361482 1126054.000000
12.379203 1125236.000000
12.397570 1124224.000000
