# Time(s) ObjectiveValue
121.785 183212
213.107 180450
334.003 180026
355.943 180008
378.443 179068
539.415 178992
561.567 178984
631.562 178218
653.999 178166
699.815 178164
743.958 178146
1085.89 176966
1130.86 176902
1152.86 175960
1176.3 175936
1221.72 175904
1288.98 175890
1380.35 175554
1402.5 175548
1425.29 175546
1560.51 175196
1605.03 175154
1626.15 175138
1738.95 174682
1805.17 174682
