# Time(s) ObjectiveValue
0.007886 3822124.000000
0.008345 3761444.000000
0.008789 3693780.000000
0.009237 3617480.000000
0.009672 3534654.000000
0.010107 3442770.000000
0.010539 3341232.000000
0.010969 3232536.000000
0.011402 3119670.000000
0.011830 3001086.000000
0.012260 2876690.000000
0.012676 2744376.000000
0.013112 2609062.000000
0.013541 2468950.000000
0.013969 2330608.000000
0.014383 2186668.000000
0.014794 2036470.000000
0.015223 1880632.000000
0.015638 1713458.000000
0.016059 1541662.000000
0.016471 1360952.000000
0.016890 1171968.000000
0.017316 976640.000000
0.017737 771650.000000
0.018165 561894.000000
0.018587 342742.000000
0.019011 121970.000000
0.019442 119608.000000
0.019874 117682.000000
0.020304 115774.000000
0.020723 113974.000000
0.021141 112148.000000
0.021540 110442.000000
0.021937 108758.000000
0.022342 107150.000000
0.022736 105540.000000
0.023136 104072.000000
0.023533 102660.000000
0.023928 101322.000000
0.024321 100014.000000
0.024705 98764.000000
0.025099 97492.000000
0.025490 96168.000000
0.025882 94604.000000
0.026273 93394.000000
0.026655 92210.000000
0.027039 90820.000000
0.027423 89658.000000
0.027805 88474.000000
0.028202 87256.000000
0.028586 86114.000000
0.028969 84968.000000
0.029354 83870.000000
0.029730 82818.000000
0.030113 81782.000000
0.030491 80510.000000
0.030879 79508.000000
0.031259 78392.000000
0.031645 77448.000000
0.032030 76632.000000
0.032411 75848.000000
0.032788 75066.000000
0.033171 74336.000000
0.033545 73674.000000
0.033925 72964.000000
0.034310 72306.000000
0.034691 71678.000000
0.035067 71092.000000
0.035447 70510.000000
0.035824 70002.000000
0.036207 69260.000000
0.036581 68652.000000
0.036958 68176.000000
0.037336 67302.000000
0.037719 66524.000000
0.038108 65644.000000
0.038483 64940.000000
0.038868 64304.000000
0.039246 63712.000000
0.039626 63254.000000
0.040011 62838.000000
0.040399 62426.000000
0.040777 62028.000000
0.041156 61554.000000
0.041535 61160.000000
0.041912 60772.000000
0.042295 60420.000000
0.042673 60096.000000
0.043051 59776.000000
0.043436 59408.000000
0.043818 59126.000000
0.044203 58856.000000
0.044581 58606.000000
0.044960 58168.000000
0.045338 57928.000000
0.045716 57704.000000
0.046088 57544.000000
0.046458 57324.000000
0.046830 56692.000000
0.047218 56188.000000
0.047589 55610.000000
0.047962 55384.000000
0.048347 55198.000000
0.048727 55028.000000
0.049103 54738.000000
0.049474 54276.000000
0.049852 53706.000000
0.050237 53444.000000
0.050613 52546.000000
0.050989 52224.000000
0.051379 52042.000000
0.051756 51862.000000
0.052140 51102.000000
0.052516 50794.000000
0.052895 50134.000000
0.053276 49966.000000
0.053648 49816.000000
0.054032 49674.000000
0.054409 49558.000000
0.054783 49456.000000
0.055170 49356.000000
0.055544 49270.000000
0.055929 48994.000000
0.056311 48856.000000
0.056689 48634.000000
0.057064 48246.000000
0.057440 48164.000000
0.057817 48086.000000
0.058197 48012.000000
0.058575 47948.000000
0.058952 47886.000000
0.059333 47812.000000
0.059712 47680.000000
0.060096 47632.000000
0.060474 47588.000000
0.060855 47552.000000
0.061241 47514.000000
0.061618 47480.000000
0.061998 47448.000000
0.062379 47416.000000
0.062755 47384.000000
0.063141 47354.000000
0.063516 47328.000000
0.063895 47304.000000
0.064280 47280.000000
0.064659 47256.000000
0.065043 47236.000000
0.065424 47216.000000
0.065811 47166.000000
0.066193 47150.000000
0.066569 47140.000000
0.066947 47130.000000
0.067330 47122.000000
0.067706 47114.000000
0.068087 47106.000000
0.068466 47098.000000
0.068848 47028.000000
0.069231 47024.000000
0.069602 47022.000000
0.070736 47006.000000
0.071117 46974.000000
0.159521 46780.000000
0.159900 46704.000000
0.160281 46656.000000
0.160657 46616.000000
0.161036 46576.000000
0.161416 46546.000000
0.161794 46518.000000
0.162177 46494.000000
0.162555 46470.000000
0.162941 46448.000000
0.163319 46428.000000
0.163696 46412.000000
0.164083 46398.000000
0.164463 46386.000000
0.164842 46374.000000
0.165228 46364.000000
0.165611 46356.000000
0.165986 46348.000000
0.166366 46342.000000
0.166746 46336.000000
0.167130 46332.000000
0.174735 46324.000000
0.175123 46310.000000
0.175505 46298.000000
0.175887 46290.000000
2.259094 46288.000000
2.259495 46210.000000
2.259882 46144.000000
2.260261 46080.000000
2.260643 46024.000000
2.261029 45982.000000
2.261405 45958.000000
2.261785 45934.000000
2.262175 45910.000000
2.262559 45892.000000
2.262943 45876.000000
2.263324 45862.000000
2.263703 45850.000000
2.264087 45840.000000
2.264465 45836.000000
2.264854 45818.000000
2.267116 45782.000000
2.267498 45778.000000
2.269000 45774.000000
59.782061 45702.000000
59.782460 45576.000000
59.782850 45450.000000
59.783228 45346.000000
59.783611 45254.000000
59.783994 45172.000000
59.784380 45098.000000
59.784762 45026.000000
59.785140 44956.000000
59.785526 44828.000000
59.785904 44758.000000
59.786294 44696.000000
59.786680 44634.000000
59.787055 44580.000000
59.787429 44526.000000
59.787816 44474.000000
59.788201 44426.000000
59.788591 44380.000000
59.788976 44340.000000
59.789356 44300.000000
59.789742 44270.000000
59.790121 44246.000000
59.790498 44222.000000
59.790878 44198.000000
59.791263 44178.000000
59.791647 44094.000000
59.792027 44054.000000
59.792404 44034.000000
59.792787 44014.000000
59.793168 43986.000000
59.793554 43966.000000
59.793938 43946.000000
59.794322 43930.000000
59.794706 43916.000000
59.795086 43904.000000
59.795470 43894.000000
59.795851 43884.000000
59.796233 43874.000000
59.796622 43866.000000
59.796994 43846.000000
59.797373 43840.000000
61.081378 43836.000000
61.081780 43756.000000
61.082156 43712.000000
61.082542 43682.000000
61.082917 43656.000000
61.083296 43630.000000
61.083675 43606.000000
61.084049 43584.000000
61.084431 43512.000000
61.084813 43490.000000
61.085195 43470.000000
61.085584 43456.000000
61.085961 43442.000000
61.086345 43422.000000
