# Time(s) ObjectiveValue
1.183591 224778.000000
1.186793 224502.000000
1.189995 224312.000000
1.193238 224122.000000
1.196412 223770.000000
1.199613 223296.000000
1.202829 223084.000000
1.206030 222850.000000
1.209224 222406.000000
1.212418 222176.000000
1.215598 221990.000000
1.218782 221810.000000
1.222001 221214.000000
1.225168 220728.000000
1.228381 220552.000000
1.231599 220384.000000
1.234802 220220.000000
1.237978 219544.000000
1.241181 219208.000000
1.244399 218798.000000
1.247632 218642.000000
1.250835 218488.000000
1.254024 218232.000000
1.257205 218092.000000
1.260376 217954.000000
1.263571 217436.000000
1.266745 217142.000000
1.269955 216982.000000
1.273174 216726.000000
1.276381 216572.000000
1.279593 216436.000000
1.282783 216272.000000
1.285986 216108.000000
1.289168 215752.000000
1.292391 215498.000000
1.295632 215346.000000
1.298853 215212.000000
1.302043 215050.000000
1.305232 214418.000000
1.308432 214280.000000
1.311673 214148.000000
1.314880 214020.000000
1.318064 213894.000000
1.321251 213774.000000
1.324422 213656.000000
1.327603 213538.000000
1.330778 213420.000000
1.333979 213176.000000
1.337143 212902.000000
1.340338 212586.000000
1.343535 212394.000000
1.346714 211960.000000
1.349939 211782.000000
1.353142 211666.000000
1.356299 211550.000000
1.359484 211438.000000
1.362663 211246.000000
1.365891 211036.000000
1.369048 210926.000000
1.372271 210822.000000
1.375497 210718.000000
1.378695 210622.000000
1.381866 210526.000000
1.385041 210432.000000
1.388207 210340.000000
1.391389 210210.000000
1.394584 210120.000000
1.397790 210032.000000
1.401006 209944.000000
1.404231 209860.000000
1.407452 209780.000000
1.410636 209702.000000
1.413818 209624.000000
1.416998 209548.000000
1.420200 209474.000000
1.423382 209400.000000
1.426560 209328.000000
1.429771 209126.000000
1.432935 209056.000000
1.436110 208988.000000
1.439287 208920.000000
1.442477 208852.000000
1.445697 208774.000000
1.448881 208708.000000
1.452113 208644.000000
1.455276 208052.000000
1.458470 207974.000000
1.461639 207906.000000
1.464827 207452.000000
1.468012 207326.000000
1.471192 207210.000000
1.474380 207126.000000
1.477555 207056.000000
1.480721 206926.000000
1.483914 206864.000000
1.487131 206802.000000
1.490325 206742.000000
1.493493 206682.000000
1.496692 206622.000000
1.499904 206564.000000
1.503103 206506.000000
1.506316 206448.000000
1.509531 206392.000000
1.512709 206336.000000
1.515893 206282.000000
1.519076 206228.000000
1.522262 206176.000000
1.525428 206130.000000
1.528630 206086.000000
1.531821 206044.000000
1.534996 206008.000000
1.538169 205972.000000
1.541329 205904.000000
1.544539 205828.000000
1.547730 204754.000000
1.550944 204566.000000
1.554142 204110.000000
1.557345 203756.000000
1.560546 202382.000000
1.563788 201754.000000
1.566980 201398.000000
1.570184 201232.000000
1.573366 201112.000000
1.576552 201022.000000
1.579734 200932.000000
1.582924 200832.000000
1.586117 200714.000000
1.589305 200654.000000
1.592472 200598.000000
1.595666 200480.000000
1.598868 200410.000000
1.602114 200354.000000
1.605289 200318.000000
1.608499 199932.000000
1.611680 199872.000000
1.614894 199802.000000
1.618084 199766.000000
1.621298 199708.000000
1.624504 199672.000000
1.627688 199640.000000
1.630899 199550.000000
1.634110 199520.000000
1.637305 199490.000000
1.640461 199462.000000
1.643664 199430.000000
1.646872 199402.000000
1.650039 199376.000000
1.653254 199350.000000
1.656473 199324.000000
1.659688 199302.000000
1.662903 199282.000000
1.666097 199048.000000
1.669274 199030.000000
1.672493 199014.000000
1.675663 198992.000000
1.678816 198976.000000
1.682005 198960.000000
1.685197 198946.000000
1.688373 198932.000000
1.691572 198918.000000
1.694761 198904.000000
1.697931 198878.000000
1.701126 198864.000000
1.704350 198852.000000
1.707541 198840.000000
1.710711 198830.000000
1.713925 198822.000000
1.717130 198816.000000
1.720327 198810.000000
1.723544 198804.000000
1.726769 198798.000000
1.729999 198792.000000
1.733210 198786.000000
1.736400 198782.000000
1.739597 198770.000000
1.742781 198768.000000
1.745994 198766.000000
1.749240 198734.000000
1.752455 198676.000000
1.755695 198674.000000
1.758906 198672.000000
1.762132 198670.000000
1.765341 198668.000000
1.768548 198666.000000
1.771783 198664.000000
1.807304 198642.000000
3.670490 198568.000000
3.673675 198504.000000
3.676886 198444.000000
3.680108 198292.000000
3.683289 197500.000000
3.686480 196672.000000
3.689675 196558.000000
3.692860 196476.000000
3.696042 196400.000000
3.699213 196340.000000
3.702410 196286.000000
3.705592 196234.000000
3.708800 196182.000000
3.711982 196132.000000
3.715206 196084.000000
3.718394 196044.000000
3.721600 196004.000000
3.724855 195970.000000
3.728075 195940.000000
3.731267 195916.000000
3.734451 195894.000000
3.737664 195872.000000
3.740871 195854.000000
3.744115 195838.000000
3.747295 195824.000000
3.750479 195810.000000
3.753675 195798.000000
3.756895 195786.000000
3.760114 195774.000000
3.763279 195762.000000
3.766469 195752.000000
3.769664 195742.000000
3.772863 195698.000000
3.776080 195680.000000
3.779276 195636.000000
3.782462 195628.000000
3.785662 195620.000000
3.788848 195590.000000
3.792033 195570.000000
3.795190 195562.000000
3.798373 195554.000000
3.801571 195548.000000
3.804711 195542.000000
3.807947 195536.000000
3.811137 195532.000000
3.814369 195528.000000
3.817551 195526.000000
3.820814 195524.000000
3.823996 195522.000000
3.827246 195518.000000
3.830441 195516.000000
3.833675 195514.000000
3.836882 195512.000000
3.862655 195506.000000
3.865871 195502.000000
3.869090 195500.000000
3.872294 195498.000000
3.875540 195496.000000
4.975277 195428.000000
4.978460 195194.000000
4.981638 194908.000000
4.984840 193548.000000
4.988015 193066.000000
4.991255 192244.000000
4.994478 191752.000000
4.997662 191354.000000
5.000862 191240.000000
5.004090 191128.000000
5.007294 191034.000000
5.010470 190946.000000
5.013700 190878.000000
5.016925 190822.000000
5.020132 190772.000000
5.023332 190724.000000
5.026544 190684.000000
5.029745 190628.000000
5.032902 190588.000000
5.036108 190550.000000
5.039323 190510.000000
5.042568 190476.000000
5.045743 190444.000000
5.048944 190414.000000
5.052138 190386.000000
5.055321 190362.000000
5.058525 190338.000000
5.061722 190314.000000
5.064923 190292.000000
5.068120 190274.000000
5.071282 190256.000000
5.074502 190238.000000
5.077708 190222.000000
5.080922 190210.000000
5.084144 190200.000000
5.087340 190190.000000
5.090612 190180.000000
5.093791 190172.000000
5.097000 190164.000000
5.100218 190156.000000
5.103447 190148.000000
5.106654 190142.000000
5.109888 190136.000000
5.113080 190130.000000
5.116289 190126.000000
5.119488 190110.000000
5.122695 190106.000000
5.125879 190094.000000
5.129062 190090.000000
5.132279 190082.000000
5.135494 190080.000000
5.138715 190078.000000
5.141959 190076.000000
5.145208 190074.000000
5.148421 189996.000000
5.151666 189994.000000
5.196780 189984.000000
5.199989 189972.000000
5.203243 189962.000000
5.206438 189952.000000
5.209635 189944.000000
5.212845 189938.000000
5.216042 189934.000000
5.219223 189924.000000
5.222451 189922.000000
5.225678 189920.000000
5.280425 189892.000000
5.283652 189874.000000
5.286879 189858.000000
5.290107 189842.000000
5.293321 189830.000000
5.296528 189818.000000
5.299714 189810.000000
5.302916 189802.000000
5.331888 189794.000000
5.335129 189786.000000
5.338341 189784.000000
5.344749 189776.000000
5.809635 189760.000000
5.812851 189288.000000
5.815986 188994.000000
5.819158 188864.000000
5.822354 188750.000000
5.825546 188646.000000
5.828768 188574.000000
5.831960 188508.000000
5.835169 188452.000000
5.838373 188400.000000
5.841582 188354.000000
5.844780 188312.000000
5.847953 188270.000000
5.851159 188236.000000
5.854353 188148.000000
5.857519 188086.000000
5.860711 187702.000000
5.863893 187132.000000
5.867054 186918.000000
5.870267 186702.000000
5.873455 186588.000000
5.876651 186516.000000
5.879827 186458.000000
5.883017 186412.000000
5.886216 186368.000000
5.889384 186334.000000
5.892596 186300.000000
5.895792 186268.000000
5.899000 186238.000000
5.902163 186210.000000
5.905375 186182.000000
5.908593 186156.000000
5.911804 186132.000000
5.915007 186110.000000
5.918236 186090.000000
5.921449 186044.000000
5.924649 185952.000000
5.927851 185928.000000
5.931038 185910.000000
5.934227 185896.000000
5.937418 185884.000000
5.940627 185872.000000
5.943864 185866.000000
5.947081 185860.000000
5.950338 185858.000000
5.953553 185856.000000
5.956776 185854.000000
5.979290 185718.000000
5.982471 185528.000000
5.985686 185498.000000
5.988902 185334.000000
5.992093 185290.000000
5.995326 185182.000000
5.998512 185148.000000
6.001753 185136.000000
6.004936 185130.000000
6.008168 185114.000000
6.011417 185112.000000
6.027571 185090.000000
6.030770 185084.000000
6.033982 185080.000000
11.856728 185052.000000
11.859964 184986.000000
11.863132 184926.000000
11.866357 184866.000000
11.869536 184808.000000
11.872771 184752.000000
11.875978 184700.000000
11.879193 184654.000000
11.882384 184610.000000
11.885583 184566.000000
11.888772 184524.000000
11.891974 184484.000000
11.895197 184446.000000
11.898384 184408.000000
11.901571 184372.000000
11.904763 184330.000000
11.907912 184296.000000
11.911141 184262.000000
11.914311 184232.000000
11.917534 184204.000000
11.920766 184176.000000
11.923950 184132.000000
11.927142 184106.000000
11.930324 184082.000000
11.933500 184058.000000
11.936716 184034.000000
11.939903 184010.000000
11.943109 183988.000000
11.946324 183968.000000
11.949567 183948.000000
11.952794 183934.000000
11.955995 183920.000000
11.959209 183906.000000
11.962418 183892.000000
11.965633 183878.000000
11.968818 183864.000000
11.972030 183852.000000
11.975228 183840.000000
11.978422 183828.000000
11.981617 183818.000000
11.984815 183810.000000
11.988054 183802.000000
11.991262 183794.000000
11.994454 183764.000000
11.997621 183742.000000
12.000782 183734.000000
12.003966 183726.000000
12.007154 183722.000000
12.010318 183712.000000
12.013522 183708.000000
12.016766 183704.000000
12.019953 183702.000000
12.023161 183700.000000
12.026396 183698.000000
12.029604 183696.000000
12.065009 183614.000000
12.068234 183602.000000
12.071458 183594.000000
1800.003351 183594.000000
