# Time(s) ObjectiveValue
0.168638 19171450.000000
0.172292 19120252.000000
0.175906 19063984.000000
0.179527 19002424.000000
0.183125 18936166.000000
0.186746 18866234.000000
0.190380 18792708.000000
0.193988 18714342.000000
0.197606 18630288.000000
0.201164 18540050.000000
0.204772 18444316.000000
0.208334 18343348.000000
0.211907 18239172.000000
0.215491 18129360.000000
0.219062 18012980.000000
0.222609 17892808.000000
0.226150 17766516.000000
0.229698 17635366.000000
0.233225 17498222.000000
0.236737 17355560.000000
0.240285 17208026.000000
0.243785 17056636.000000
0.247330 16898308.000000
0.250896 16735994.000000
0.254386 16570472.000000
0.257913 16400736.000000
0.261438 16225980.000000
0.264939 16047660.000000
0.268493 15863854.000000
0.272001 15676244.000000
0.275487 15483684.000000
0.278958 15287248.000000
0.282459 15086182.000000
0.285929 14881052.000000
0.289393 14672648.000000
0.292853 14461424.000000
0.296318 14245604.000000
0.299773 14025654.000000
0.303237 13801062.000000
0.306678 13572784.000000
0.310140 13340242.000000
0.313582 13107374.000000
0.317027 12867928.000000
0.320490 12623876.000000
0.323951 12374832.000000
0.327428 12121244.000000
0.330877 11862136.000000
0.334345 11597742.000000
0.337799 11329810.000000
0.341234 11056160.000000
0.344660 10776624.000000
0.348149 10491804.000000
0.351599 10202394.000000
0.355012 9907112.000000
0.358428 9607570.000000
0.361857 9303008.000000
0.365254 8994998.000000
0.368685 8681416.000000
0.372101 8363898.000000
0.375521 8041348.000000
0.378935 7713714.000000
0.382362 7379636.000000
0.385838 7041452.000000
0.389254 6699076.000000
0.392701 6353018.000000
0.396131 6000926.000000
0.399565 5644638.000000
0.402989 5284448.000000
0.406412 4917926.000000
0.409865 4547558.000000
0.413304 4171474.000000
0.416739 3794272.000000
0.420142 3414430.000000
0.423583 3033756.000000
0.427028 2651416.000000
0.430453 2266538.000000
0.433884 1880928.000000
0.437334 1494434.000000
0.440741 1119304.000000
0.444151 753680.000000
0.447591 389534.000000
0.451032 387926.000000
0.454466 386352.000000
0.457871 384888.000000
0.461286 383348.000000
0.464684 381956.000000
0.468059 380632.000000
0.471409 379280.000000
0.474781 377996.000000
0.478135 376570.000000
0.481513 375336.000000
0.484872 374082.000000
0.488236 372852.000000
0.491582 371636.000000
0.494935 370412.000000
0.498272 369196.000000
0.501588 367984.000000
0.504913 366722.000000
0.508220 365520.000000
0.511528 364324.000000
0.514868 363152.000000
0.518174 361996.000000
0.521471 360820.000000
0.524812 359684.000000
0.528132 358486.000000
0.531491 357364.000000
0.534815 356210.000000
0.538146 354762.000000
0.541452 353666.000000
0.544759 352380.000000
0.548011 351288.000000
0.551309 350196.000000
0.554578 348860.000000
0.557826 347750.000000
0.561139 346480.000000
0.564416 345402.000000
0.567712 344256.000000
0.570973 343202.000000
0.574261 342160.000000
0.577527 341140.000000
0.580777 340126.000000
0.584033 339132.000000
0.587278 337936.000000
0.590533 336820.000000
0.593842 335574.000000
0.597118 334534.000000
0.600354 333500.000000
0.603606 332266.000000
0.606856 331218.000000
0.610110 330160.000000
0.613368 329030.000000
0.616573 328006.000000
0.619831 326872.000000
0.623075 325822.000000
0.626300 324834.000000
0.629506 323568.000000
0.632762 322572.000000
0.635999 321594.000000
0.639253 320622.000000
0.642476 319674.000000
0.645713 318734.000000
0.648952 317808.000000
0.652165 316882.000000
0.655383 315966.000000
0.658604 314904.000000
0.661818 313958.000000
0.665067 313038.000000
0.668269 312140.000000
0.671480 311254.000000
0.674702 310366.000000
0.677918 309508.000000
0.681124 308386.000000
0.684345 307534.000000
0.687578 306692.000000
0.690764 305852.000000
0.693973 305020.000000
0.697191 304196.000000
0.700425 303366.000000
0.703639 302448.000000
0.706849 301534.000000
0.710081 300652.000000
0.713336 299840.000000
0.716575 299032.000000
0.719828 298230.000000
0.723024 297300.000000
0.726236 296502.000000
0.729465 295644.000000
0.732704 294866.000000
0.735899 293690.000000
0.739117 292936.000000
0.742340 291734.000000
0.745542 290674.000000
0.748751 289920.000000
0.751974 289172.000000
0.755197 288368.000000
0.758412 287642.000000
0.761614 286930.000000
0.764864 286220.000000
0.768121 285524.000000
0.771326 284830.000000
0.774535 284100.000000
0.777728 283186.000000
0.780928 282290.000000
0.784151 281432.000000
0.787371 280528.000000
0.790567 279554.000000
0.793762 278712.000000
0.796991 277910.000000
0.800198 277126.000000
0.803405 276374.000000
0.806601 275642.000000
0.809809 274958.000000
0.812973 274170.000000
0.816186 273514.000000
0.819384 272870.000000
0.822582 272228.000000
0.825779 271516.000000
0.829003 270480.000000
0.832211 269716.000000
0.835414 268872.000000
0.838626 268162.000000
0.841844 267558.000000
0.845046 266788.000000
0.848263 266188.000000
0.851450 265598.000000
0.854666 265012.000000
0.857886 264384.000000
0.861110 263802.000000
0.864324 263222.000000
0.867494 262612.000000
0.870698 262026.000000
0.873879 260914.000000
0.877061 260188.000000
0.880289 259264.000000
0.883517 258566.000000
0.886719 257992.000000
0.889941 257438.000000
0.893163 256852.000000
