# Time(s) ObjectiveValue
1065.657785 61828.000000
1065.658560 61822.000000
1065.659333 61818.000000
1065.660102 61816.000000
1065.660878 61814.000000
1065.661646 61812.000000
1065.709447 61802.000000
1065.710212 61772.000000
1065.710981 61756.000000
1065.711751 61740.000000
1065.712512 61734.000000
1065.713285 61728.000000
1065.714057 61724.000000
1065.714828 61706.000000
1065.715585 61702.000000
1065.716353 61698.000000
1065.717120 61640.000000
1420.235847 61512.000000
1420.236623 61354.000000
1420.237393 61216.000000
1420.238156 61086.000000
1420.238933 60962.000000
1420.239697 60840.000000
1420.240462 60728.000000
1420.241224 60630.000000
1420.241997 60532.000000
1420.242781 60444.000000
1420.243541 60358.000000
1420.244306 60274.000000
1420.245078 60190.000000
1420.245854 60110.000000
1420.246619 60032.000000
1420.247378 59954.000000
1420.248143 59806.000000
1420.248909 59722.000000
1420.249678 59646.000000
1420.250455 59560.000000
1420.251226 59486.000000
1420.251999 59414.000000
1420.252768 59342.000000
1420.253531 59276.000000
1420.254315 59216.000000
1420.255084 59146.000000
1420.255857 59092.000000
1420.256616 59044.000000
1420.257376 58996.000000
1420.258132 58952.000000
1420.258883 58910.000000
1420.259656 58870.000000
1420.260424 58832.000000
1420.261198 58800.000000
1420.261966 58768.000000
1420.262741 58738.000000
1420.263498 58708.000000
1420.264268 58680.000000
1420.265051 58636.000000
1420.265829 58608.000000
1420.266593 58582.000000
1420.267359 58558.000000
1420.268127 58526.000000
1420.268894 58504.000000
1420.269651 58472.000000
1420.270415 58450.000000
1420.271191 58430.000000
1420.271961 58414.000000
1420.272725 58400.000000
1420.273491 58390.000000
1420.274255 58380.000000
1420.275026 58290.000000
1420.275790 58284.000000
1420.276556 58242.000000
1420.277317 58208.000000
1420.980732 58184.000000
1420.981487 58130.000000
1420.982262 58086.000000
1420.983030 58064.000000
1420.983794 58048.000000
1420.984554 58036.000000
1420.985324 58026.000000
1420.986089 58016.000000
1420.986870 58008.000000
1420.987625 58002.000000
1420.988402 57996.000000
1800.000042 57996.000000
