# Time(s) ObjectiveValue
0.000453 410790.000000
0.000528 383186.000000
0.000600 349992.000000
0.000670 313310.000000
0.000744 271172.000000
0.000814 223856.000000
0.000884 169282.000000
0.000953 103856.000000
0.001023 32440.000000
0.001093 30542.000000
0.001162 28670.000000
0.001229 27192.000000
0.001298 25910.000000
0.001366 24696.000000
0.001434 23240.000000
0.001501 21970.000000
0.001569 20752.000000
0.001637 19632.000000
0.001704 19100.000000
0.001775 18324.000000
0.001844 17150.000000
0.001914 16556.000000
0.001984 15710.000000
0.002054 14904.000000
0.002124 14424.000000
0.002193 14038.000000
0.002262 12468.000000
0.002330 12280.000000
0.002398 12164.000000
0.002467 12060.000000
0.002536 11420.000000
0.002605 11328.000000
0.002673 11236.000000
0.002744 11172.000000
0.002813 11116.000000
0.002882 11074.000000
0.002950 11042.000000
0.003019 10976.000000
0.003088 10946.000000
0.003156 10932.000000
0.003673 10914.000000
0.004578 10900.000000
0.008104 10886.000000
0.008221 10880.000000
0.444501 10184.000000
0.444564 10092.000000
0.444616 10014.000000
0.444668 9944.000000
0.444722 9884.000000
0.444774 9800.000000
0.444825 9748.000000
0.444876 9668.000000
0.444928 9636.000000
0.444981 9606.000000
0.445033 9586.000000
0.445085 9580.000000
2.320908 9358.000000
2.320965 9282.000000
2.321018 9228.000000
2.321070 9186.000000
2.321122 9156.000000
2.321174 9140.000000
2.321226 9126.000000
2.321277 9122.000000
2.341235 8460.000000
2.341287 8358.000000
2.341340 8262.000000
2.341392 8186.000000
2.341444 8124.000000
2.341496 8094.000000
2.341547 8070.000000
2.341598 8034.000000
2.341650 8010.000000
2.341706 7986.000000
2.341757 7974.000000
2.341808 7966.000000
2.341860 7958.000000
2.341913 7954.000000
5.836060 7718.000000
5.836116 7648.000000
5.836168 7586.000000
5.836220 7550.000000
5.836271 7506.000000
5.836939 7470.000000
5.837087 7452.000000
5.837139 7448.000000
5.837624 7384.000000
9.143354 7348.000000
9.143410 7318.000000
9.143463 7298.000000
9.143514 7282.000000
9.143565 7278.000000
215.811006 7278.000000
