# Time(s) ObjectiveValue
2.351483 81057460.000000
2.372343 81024386.000000
2.392867 80986206.000000
2.413626 80943888.000000
2.433778 80896758.000000
2.454363 80845106.000000
2.474617 80789302.000000
2.495232 80728772.000000
2.515831 80662040.000000
2.536352 80589906.000000
2.556003 80512258.000000
2.575557 80429266.000000
2.596360 80341468.000000
2.617069 80247834.000000
2.636621 80150210.000000
2.656501 80047512.000000
2.677177 79938216.000000
2.697783 79823596.000000
2.717935 79703434.000000
2.738459 79576816.000000
2.758896 79446262.000000
2.778919 79309652.000000
2.798769 79167914.000000
2.818491 79021456.000000
2.838722 78870676.000000
2.859375 78713366.000000
2.879941 78550948.000000
2.900332 78383440.000000
2.920794 78210124.000000
2.941116 78032224.000000
2.961743 77848694.000000
2.982210 77660406.000000
3.002716 77466514.000000
3.023277 77268116.000000
3.043813 77065030.000000
3.064460 76856152.000000
3.084513 76642428.000000
3.104864 76423090.000000
3.125340 76198036.000000
3.145071 75968060.000000
3.165061 75733090.000000
3.185536 75493224.000000
3.205659 75247448.000000
3.226126 74995602.000000
3.246904 74739232.000000
3.267281 74476646.000000
3.287746 74210878.000000
3.308221 73939470.000000
3.328039 73664172.000000
3.348404 73384002.000000
3.368208 73098634.000000
3.388533 72810238.000000
3.408780 72516536.000000
3.428533 72218758.000000
3.448733 71917888.000000
3.469092 71612484.000000
3.489452 71302756.000000
3.509810 70988524.000000
3.529226 70669188.000000
3.549570 70346140.000000
3.569914 70017688.000000
3.590171 69686762.000000
3.610482 69351818.000000
3.630862 69015980.000000
3.650888 68677208.000000
3.670948 68333876.000000
3.691140 67988782.000000
3.711155 67639232.000000
3.731097 67286742.000000
3.751132 66929688.000000
3.771296 66568484.000000
3.791391 66205054.000000
3.811103 65838196.000000
3.831035 65468296.000000
3.851035 65093986.000000
3.871119 64714750.000000
3.891139 64332396.000000
3.911119 63946186.000000
3.929977 63556616.000000
3.949533 63162102.000000
3.969466 62762546.000000
3.990038 62359336.000000
4.010112 61950636.000000
4.030347 61537968.000000
4.050538 61120744.000000
4.070504 60701704.000000
4.090207 60277106.000000
4.109736 59850144.000000
4.128832 59419170.000000
4.148651 58983424.000000
4.168224 58542624.000000
4.188176 58095754.000000
4.208063 57646420.000000
4.228019 57191726.000000
4.247418 56732452.000000
4.267306 56268862.000000
4.287083 55799998.000000
4.306637 55326164.000000
4.325968 54847282.000000
4.345681 54365410.000000
4.365388 53879662.000000
4.384062 53388664.000000
4.403335 52893784.000000
4.422682 52393228.000000
4.442390 51887914.000000
4.462330 51377220.000000
4.482141 50861048.000000
4.501836 50342914.000000
4.521249 49818886.000000
4.540578 49290290.000000
4.560466 48757186.000000
4.580202 48219886.000000
4.600038 47678496.000000
4.619257 47134044.000000
4.638769 46584384.000000
4.657428 46030054.000000
4.677201 45472080.000000
4.696521 44908766.000000
4.715902 44341738.000000
4.735594 43769412.000000
4.754806 43193410.000000
4.774443 42613274.000000
4.794087 42027020.000000
4.813977 41437016.000000
4.833601 40842512.000000
4.853040 40243764.000000
4.872549 39640156.000000
4.891556 39033104.000000
4.910424 38421500.000000
4.930139 37805540.000000
4.948798 37186170.000000
4.968649 36562438.000000
4.988202 35934496.000000
5.007944 35301598.000000
5.026581 34664570.000000
5.045249 34022794.000000
5.064987 33377180.000000
5.084296 32727992.000000
5.103940 32074142.000000
5.123438 31414794.000000
5.142507 30751424.000000
5.161700 30083434.000000
5.181114 29411226.000000
5.200270 28735178.000000
5.219582 28055552.000000
5.238514 27371032.000000
5.258031 26681300.000000
5.277641 25987602.000000
5.302888 25290732.000000
5.321948 24587910.000000
5.341004 23882000.000000
5.360233 23172098.000000
5.379340 22459098.000000
5.398359 21744690.000000
5.417422 21026742.000000
5.436562 20306954.000000
5.455802 19587348.000000
5.474729 18864938.000000
5.494093 18138706.000000
5.512686 17409296.000000
5.531624 16676516.000000
5.549940 15939076.000000
5.568830 15197810.000000
5.586902 14454028.000000
5.605524 13707788.000000
5.623442 12958264.000000
5.642394 12206120.000000
5.661335 11449912.000000
5.680387 10690292.000000
5.699370 9927160.000000
5.717671 9161660.000000
5.736181 8396206.000000
5.755183 7631680.000000
5.774149 6866336.000000
5.792952 6100894.000000
5.811934 5335132.000000
5.831187 4566314.000000
5.850149 3799562.000000
5.869161 3032214.000000
5.888270 2265992.000000
5.907530 1496820.000000
5.927056 1494904.000000
5.945550 1493138.000000
5.964829 1491372.000000
5.984151 1489636.000000
6.002206 1487996.000000
6.020670 1486248.000000
6.039611 1484584.000000
6.057860 1482944.000000
6.076313 1481386.000000
6.094894 1479850.000000
6.113883 1478328.000000
6.132792 1476814.000000
6.151271 1475334.000000
6.170171 1473858.000000
6.188550 1472378.000000
6.207498 1470912.000000
6.226400 1469262.000000
6.244812 1467800.000000
6.263458 1466346.000000
6.281954 1464894.000000
6.300012 1463240.000000
6.318570 1461726.000000
6.336741 1460268.000000
6.354778 1458820.000000
6.372908 1457416.000000
6.391904 1456024.000000
6.410771 1454552.000000
6.429633 1453096.000000
6.448467 1451702.000000
6.466507 1450212.000000
6.485254 1448828.000000
6.503956 1447470.000000
6.522827 1446122.000000
6.541206 1444776.000000
6.559748 1443442.000000
6.578606 1442110.000000
6.597276 1440264.000000
6.615961 1438936.000000
6.634385 1437622.000000
6.652936 1436316.000000
6.671604 1435018.000000
6.690205 1433720.000000
6.707899 1432424.000000
6.726528 1431132.000000
6.745126 1429682.000000
6.762789 1428316.000000
6.780886 1427034.000000
6.799509 1425770.000000
6.818005 1424512.000000
6.836574 1423210.000000
6.855080 1421960.000000
6.873205 1420706.000000
6.891761 1419468.000000
6.910461 1418230.000000
6.928072 1416994.000000
6.946497 1415766.000000
6.964964 1414540.000000
6.983336 1413214.000000
7.001821 1411778.000000
7.019595 1410386.000000
7.037991 1408804.000000
7.056018 1407528.000000
7.074301 1406318.000000
7.092703 1404968.000000
7.111110 1403758.000000
7.129487 1402500.000000
7.148061 1401290.000000
7.166239 1400088.000000
7.184795 1398896.000000
7.203259 1397714.000000
7.221645 1396418.000000
7.240153 1395254.000000
7.257835 1394100.000000
7.275948 1392960.000000
7.294401 1391824.000000
7.312303 1390524.000000
7.329975 1389390.000000
7.347308 1388204.000000
7.365666 1387076.000000
7.384128 1385914.000000
7.402462 1384752.000000
7.420973 1383616.000000
7.439016 1382512.000000
7.457429 1381430.000000
7.475606 1380236.000000
7.493800 1379100.000000
7.512483 1377958.000000
7.530577 1376892.000000
7.548225 1375782.000000
7.566776 1374722.000000
7.584548 1373668.000000
7.602910 1372614.000000
7.621146 1371562.000000
7.638446 1370276.000000
7.656580 1369140.000000
7.674900 1367966.000000
7.692869 1366766.000000
7.710435 1365698.000000
7.728652 1364642.000000
7.745828 1363238.000000
7.763328 1362102.000000
7.781683 1361010.000000
7.799914 1359918.000000
7.817324 1358844.000000
7.835652 1357798.000000
7.853848 1356772.000000
7.872125 1355750.000000
7.890383 1354724.000000
7.908585 1353576.000000
7.926668 1352554.000000
7.944968 1351400.000000
7.963487 1350298.000000
7.981830 1349160.000000
8.000171 1348084.000000
8.018400 1347008.000000
8.036316 1345972.000000
8.054652 1344870.000000
8.072906 1343536.000000
8.091042 1342276.000000
8.109421 1341208.000000
8.127571 1340174.000000
8.145869 1339080.000000
8.164099 1337970.000000
8.182641 1336954.000000
8.200912 1335920.000000
8.219085 1334848.000000
8.236564 1333838.000000
8.254942 1332808.000000
8.273303 1331432.000000
8.291614 1330388.000000
8.309367 1329398.000000
8.326967 1328310.000000
8.344496 1327328.000000
8.362000 1326338.000000
8.379829 1325350.000000
8.397217 1324130.000000
8.414626 1322766.000000
8.433003 1321086.000000
8.451561 1320046.000000
8.469989 1319048.000000
8.488220 1317862.000000
8.506008 1316874.000000
8.524135 1315882.000000
8.541928 1314528.000000
8.559199 1313430.000000
8.577566 1312368.000000
8.595340 1311374.000000
8.613241 1310388.000000
8.630848 1309366.000000
8.649086 1308366.000000
8.667192 1307384.000000
8.684856 1306264.000000
8.702780 1305008.000000
8.720626 1304030.000000
8.738457 1302756.000000
8.756492 1301594.000000
8.774333 1300546.000000
8.792563 1299570.000000
8.810723 1298588.000000
8.828875 1297650.000000
8.846394 1296644.000000
8.863715 1295726.000000
8.881969 1294822.000000
8.900224 1293878.000000
8.918455 1292798.000000
8.936812 1291662.000000
8.955059 1290636.000000
8.972433 1289684.000000
8.990441 1288704.000000
9.008495 1287788.000000
9.026622 1286834.000000
9.043747 1285784.000000
9.062162 1284600.000000
9.080489 1283560.000000
9.098715 1282478.000000
9.116805 1281498.000000
9.134688 1280288.000000
9.152146 1279306.000000
9.169833 1278400.000000
9.187916 1277508.000000
9.206085 1276616.000000
9.223664 1275726.000000
9.241902 1274836.000000
9.259451 1273946.000000
9.277052 1272916.000000
9.294357 1272032.000000
9.312450 1271178.000000
9.329852 1270334.000000
9.348019 1269488.000000
9.366305 1268650.000000
9.384253 1267814.000000
9.402365 1266838.000000
9.420594 1265852.000000
9.438048 1265006.000000
9.456225 1263930.000000
9.474741 1262904.000000
9.492473 1261802.000000
9.510550 1260972.000000
9.528235 1260012.000000
9.546432 1259014.000000
9.564552 1258182.000000
9.582808 1257326.000000
9.600503 1256494.000000
9.618717 1255588.000000
9.636771 1254546.000000
9.654802 1253464.000000
9.673003 1252378.000000
9.690224 1251478.000000
9.708349 1250440.000000
9.726586 1249458.000000
9.744771 1248496.000000
9.762125 1247622.000000
9.780186 1246796.000000
9.798064 1245974.000000
9.816054 1245162.000000
9.834164 1244324.000000
9.852250 1243512.000000
9.870320 1242584.000000
9.888435 1241418.000000
9.906540 1240498.000000
9.924718 1239486.000000
9.942314 1238482.000000
9.960477 1237072.000000
9.977952 1235730.000000
9.995830 1234780.000000
10.013884 1233866.000000
10.032258 1233014.000000
10.050357 1231938.000000
10.068747 1231072.000000
10.086211 1229848.000000
10.103960 1229034.000000
10.121540 1228226.000000
10.139618 1227226.000000
10.157572 1226406.000000
10.175552 1225598.000000
10.193682 1224780.000000
10.211411 1223978.000000
10.229127 1223180.000000
10.246792 1222090.000000
10.264650 1221152.000000
10.282120 1220190.000000
10.300005 1219252.000000
10.318116 1218366.000000
10.336288 1217528.000000
10.353857 1216714.000000
10.371974 1215790.000000
10.390040 1214968.000000
10.408348 1214106.000000
10.426588 1213268.000000
10.445819 1212366.000000
10.463956 1211464.000000
10.481635 1210574.000000
10.500302 1209764.000000
10.518600 1208958.000000
10.536458 1208092.000000
10.554808 1207196.000000
10.572207 1206344.000000
10.590069 1205366.000000
10.607983 1204430.000000
10.625943 1203492.000000
10.643464 1202532.000000
10.660885 1201614.000000
10.678943 1200662.000000
10.696629 1199782.000000
10.714586 1198950.000000
10.732384 1197724.000000
10.750408 1196786.000000
10.767995 1195286.000000
10.785976 1193886.000000
10.803771 1192462.000000
10.821201 1191390.000000
10.839286 1190458.000000
10.856619 1189502.000000
10.874726 1188174.000000
10.892415 1187308.000000
10.909947 1186260.000000
10.927328 1185300.000000
10.945172 1184308.000000
10.963656 1183458.000000
10.981869 1182642.000000
10.999209 1181834.000000
11.016611 1181036.000000
11.034626 1180238.000000
11.052264 1179444.000000
11.070503 1178628.000000
11.088493 1177812.000000
11.105749 1177010.000000
11.123737 1176218.000000
11.141288 1175402.000000
11.159263 1174588.000000
11.177360 1173630.000000
11.194720 1172814.000000
11.212795 1171904.000000
11.230098 1170784.000000
11.247797 1169912.000000
11.265194 1169092.000000
11.283271 1168254.000000
11.300579 1167446.000000
11.318335 1166358.000000
11.336090 1165394.000000
11.353591 1164492.000000
11.371367 1163706.000000
11.389445 1162932.000000
11.407584 1162160.000000
11.425686 1161064.000000
11.443597 1160248.000000
11.461342 1159476.000000
11.479814 1158698.000000
11.498088 1157832.000000
11.516114 1157066.000000
11.533717 1156230.000000
11.551688 1155400.000000
11.570144 1154570.000000
11.588394 1153386.000000
11.605775 1152270.000000
11.623648 1151472.000000
11.641772 1150706.000000
11.659461 1149942.000000
11.677639 1149196.000000
11.695742 1148440.000000
11.713204 1147696.000000
11.730620 1145824.000000
11.748376 1144890.000000
11.766404 1144132.000000
11.784459 1143342.000000
11.802587 1142546.000000
11.819796 1141806.000000
11.837895 1141082.000000
11.856064 1140354.000000
11.874123 1139636.000000
11.892102 1138832.000000
11.909986 1138046.000000
11.927446 1137330.000000
11.945326 1136630.000000
11.962954 1135934.000000
11.980558 1135216.000000
11.997968 1134452.000000
12.015030 1133724.000000
12.033180 1132826.000000
12.051397 1132136.000000
12.068769 1131418.000000
12.086995 1130726.000000
12.104629 1130040.000000
12.122719 1129270.000000
12.140894 1128116.000000
12.158449 1127334.000000
12.176221 1126478.000000
12.194373 1125738.000000
12.212506 1125004.000000
12.229954 1124186.000000
12.247838 1123504.000000
12.265920 1122824.000000
12.283796 1121518.000000
12.301220 1120846.000000
12.319292 1120190.000000
12.337198 1119544.000000
12.355343 1118748.000000
12.373071 1117608.000000
12.390742 1116624.000000
12.408553 1115982.000000
12.426327 1115322.000000
12.443986 1114626.000000
12.461436 1113814.000000
12.478198 1113182.000000
12.496174 1112558.000000
12.513986 1111942.000000
12.531581 1111328.000000
12.549705 1110660.000000
12.567633 1110050.000000
12.585011 1109442.000000
12.603121 1108834.000000
12.621090 1108242.000000
12.638833 1106974.000000
12.657065 1106260.000000
12.675069 1105578.000000
12.693130 1104834.000000
12.711076 1104202.000000
12.729128 1103474.000000
12.746229 1102882.000000
12.763972 1102240.000000
12.781580 1101650.000000
12.799723 1100806.000000
12.817179 1099852.000000
12.835062 1099160.000000
12.852503 1098566.000000
12.870128 1097792.000000
12.888198 1096946.000000
12.906178 1096358.000000
12.923684 1095688.000000
12.941588 1095026.000000
12.958856 1094150.000000
12.976228 1093386.000000
12.994337 1092784.000000
13.012114 1092148.000000
13.029805 1091560.000000
13.047776 1090976.000000
13.065942 1090258.000000
13.084086 1089690.000000
13.101920 1089122.000000
13.119478 1088556.000000
13.137192 1087702.000000
13.154684 1086796.000000
13.172217 1086226.000000
13.190481 1085462.000000
13.208163 1084624.000000
13.226239 1083932.000000
13.244340 1083368.000000
13.262512 1082398.000000
13.280289 1081836.000000
13.298428 1080606.000000
13.315959 1079754.000000
13.333590 1078956.000000
13.351429 1078344.000000
13.369520 1077750.000000
13.387076 1077190.000000
13.405085 1076420.000000
13.422538 1075838.000000
13.439555 1075116.000000
13.457744 1074478.000000
13.476291 1073242.000000
13.494316 1072360.000000
13.512303 1071650.000000
13.530290 1070878.000000
13.548469 1070286.000000
13.566602 1069730.000000
13.584268 1069188.000000
13.602203 1068224.000000
13.620464 1067682.000000
13.637820 1067006.000000
13.654800 1066468.000000
13.672955 1065936.000000
13.690970 1065418.000000
13.708979 1064482.000000
13.726458 1063964.000000
13.744695 1063452.000000
13.763148 1062950.000000
13.781211 1062454.000000
13.799097 1061960.000000
13.816841 1061430.000000
13.834941 1060950.000000
13.852456 1060476.000000
13.870355 1060012.000000
13.888423 1059552.000000
13.906551 1059096.000000
13.924005 1058644.000000
13.941954 1058200.000000
13.959961 1057772.000000
13.978049 1057194.000000
13.995925 1056514.000000
14.014061 1055784.000000
14.032301 1055322.000000
14.050483 1054896.000000
14.068644 1054386.000000
14.086548 1053962.000000
14.104551 1053304.000000
14.122154 1052644.000000
14.140160 1051944.000000
14.157625 1051420.000000
14.175665 1050950.000000
14.193755 1050482.000000
14.211749 1049950.000000
14.229725 1049254.000000
14.247887 1048766.000000
14.265787 1048222.000000
14.283865 1047654.000000
14.301859 1046944.000000
14.319361 1046040.000000
14.336606 1045268.000000
14.354545 1044734.000000
14.372123 1044236.000000
14.390038 1043584.000000
14.408065 1043030.000000
14.426205 1042556.000000
14.444366 1041894.000000
14.462382 1041482.000000
14.480248 1041006.000000
14.498331 1040282.000000
14.516402 1039644.000000
14.534548 1038944.000000
14.552377 1038294.000000
14.570375 1037734.000000
14.588445 1037216.000000
14.605673 1036644.000000
14.623893 1036140.000000
14.641085 1035150.000000
14.658843 1034206.000000
14.676775 1033512.000000
14.694567 1032810.000000
14.711952 1032326.000000
14.729785 1031886.000000
14.747779 1031368.000000
14.765025 1030716.000000
14.783028 1030308.000000
14.801064 1029424.000000
14.818923 1028288.000000
14.836787 1027882.000000
14.854966 1027482.000000
14.873004 1026794.000000
14.890545 1026404.000000
14.908550 1026024.000000
14.926495 1025500.000000
14.944591 1024804.000000
14.961783 1024274.000000
14.979494 1023822.000000
14.996995 1023224.000000
15.015273 1022726.000000
15.033504 1022258.000000
15.051841 1021706.000000
15.070009 1021162.000000
15.088249 1020566.000000
15.106479 1020066.000000
15.124439 1019382.000000
15.142102 1018558.000000
