# Time(s) ObjectiveValue
0.000107 84956.000000
0.000146 72060.000000
0.000175 54948.000000
0.000203 33982.000000
0.000231 9422.000000
0.000259 8724.000000
0.000290 8062.000000
0.000331 7624.000000
0.000366 7010.000000
0.000388 6620.000000
0.000408 6232.000000
0.000429 5902.000000
0.000450 5382.000000
0.000470 4844.000000
0.000490 4590.000000
0.000510 4510.000000
0.000531 4472.000000
0.000586 4470.000000
0.000607 4434.000000
0.000627 4226.000000
0.000646 4114.000000
0.000666 4102.000000
0.000686 3800.000000
0.001776 3790.000000
0.001798 3760.000000
0.001818 3752.000000
0.001839 3746.000000
0.006561 3522.000000
0.006601 3480.000000
0.008233 3376.000000
0.008274 3316.000000
0.008297 3292.000000
0.008319 3284.000000
0.009097 3274.000000
0.009120 3254.000000
0.009142 3248.000000
0.075812 3232.000000
0.075846 3220.000000
0.188634 3196.000000
0.188662 3188.000000
0.394835 3150.000000
0.394862 3142.000000
0.686738 3138.000000
0.686765 2974.000000
0.686785 2938.000000
0.686805 2908.000000
0.686826 2900.000000
1.420004 2874.000000
1.420032 2850.000000
46.020412 2850.000000
