# Time(s) ObjectiveValue
12.5114 49066
15.0254 45050
27.3702 43806
34.6377 42890
39.5717 42000
49.3404 41872
59.1913 41538
73.9418 40762
90.9709 40310
115.081 40006
122.279 39976
124.665 39968
129.441 39470
131.758 39390
172.664 39322
179.85 38788
194.216 38760
196.624 38758
237.194 38544
258.755 38502
261.094 38384
272.89 38300
368.887 38134
622.871 38090
969.806 38050
1006.1 38038
1013.32 37992
1803.81 37992
